Y,X
37.15971505,128.3212774
37.1596106,128.3193309
37.15808929,128.317993
37.15719106,128.3187569
37.15871513,128.3194419
37.15911004,128.3195783
37.15896625,128.3173187
37.15957354,128.3141519
37.15799295,128.3130776
37.15759726,128.3128062
37.15700378,128.3127003
37.15664288,128.3123395
37.15470553,128.3125621
37.15357324,128.3124975
37.15325227,128.3119882
37.15343887,128.3112063
37.15370038,128.3103722
37.15376676,128.3090535
37.15399713,128.3134757
37.15445156,128.3151523
37.15612301,128.3175761
37.15148819,128.3120224
37.15007851,128.3099523
37.1479808,128.3075637
37.14949251,128.3116137
37.15017188,128.3151485
37.14836883,128.3107712
37.15848737,128.3105336
37.16035022,128.3099185
37.16042592,128.3089798
37.16022431,128.3082671
37.16038997,128.3075439
37.15961066,128.3071308
37.1590224,128.3067548
37.16010339,128.3051383
37.1609029,128.3057628
37.16118162,128.3047938
37.16217534,128.3039412
37.16263614,128.3054605
37.1626765,128.3073159
37.16338861,128.3048346
37.16425967,128.3046891
37.16460913,128.3054775
37.16200229,128.3034964
37.16196953,128.3023785
37.16252572,128.3025991
37.16394263,128.3019761
37.16158004,128.3035905
37.16170906,128.3027146
37.16065205,128.3021533
37.1618307,128.2955231
37.16197097,128.2954664
37.16209604,128.2953587
37.160872,128.2946202
37.15718059,128.2936539
37.15504133,128.2916362
37.15462932,128.2905852
37.15423393,128.2900747
37.15386917,128.289441
37.15360336,128.2890284
37.15337251,128.288715
37.15270432,128.2880198
37.16251462,128.2837001
37.16284181,128.28323
37.16701362,128.2811305
37.16008394,128.2761109
37.15959066,128.2738061
37.15936994,128.2731748
37.15904141,128.2727247
37.15756873,128.271214
37.157992,128.2712324
37.16571746,128.3365804
37.17906636,128.3870707
37.17940325,128.3868657
37.17966948,128.3873083
37.17661484,128.3875269
37.17533564,128.3873177
37.17456818,128.3866872
37.17372855,128.3873151
37.17415487,128.3874552
37.17401054,128.3886235
37.17257056,128.3878146
37.171114,128.388517
37.17028195,128.3882091
37.16923848,128.3880661
37.16804128,128.3881638
37.18044058,128.387725
37.18530313,128.3925661
37.16521955,128.3978827
37.16288286,128.3968124
37.16108502,128.3968441
37.1836233,128.3754612
37.18040267,128.3750396
37.18052817,128.3764522
37.1785859,128.3751502
37.17754745,128.3763193
37.17743111,128.3756698
37.17757062,128.3743239
37.17658356,128.3735883
37.17564544,128.3737796
37.17487734,128.3741696
37.17498141,128.3750033
37.17258621,128.374881
37.17216359,128.3750029
37.16915832,128.3760137
37.16857985,128.3786912
37.16812733,128.3794458
37.16933259,128.3809763
37.16608156,128.3754232
37.16510406,128.3771617
37.16410346,128.3750721
37.16268071,128.3765549
37.16198405,128.3779663
37.16200932,128.3788927
37.16286958,128.3796823
37.16083897,128.3792964
37.16018594,128.3792803
37.16140374,128.3804113
37.15866227,128.3854482
37.16009796,128.383928
37.15690132,128.3829002
37.15644681,128.3824726
37.15428242,128.3783921
37.15338117,128.378221
37.15246413,128.3776641
37.17556949,128.3688606
37.17498728,128.366221
37.17454916,128.3663201
37.17474777,128.3627657
37.17523451,128.3639229
37.17536769,128.3650709
37.17681898,128.3622708
37.17485959,128.3617585
37.17311957,128.3569478
37.17436189,128.3523114
37.17689167,128.3528801
37.17847758,128.3527662
37.1789864,128.352491
37.17954591,128.3531034
37.17965927,128.3535319
37.17086908,128.3565782
37.17042961,128.3560088
37.17037581,128.3567735
37.16973971,128.3566551
37.1697301,128.3565114
37.16965666,128.355843
37.16890442,128.3560322
37.1683569,128.3556537
37.16723082,128.3564273
37.16601037,128.3573765
37.16890467,128.3455392
37.16836238,128.3458871
37.16776479,128.3459468
37.17029472,128.3441256
37.17068328,128.3440255
37.12540937,128.4145965
37.12405043,128.4155979
37.12949466,128.4219952
37.12819409,128.424227
37.12712091,128.4252477
37.12690276,128.42447
37.13045732,128.4295075
37.13278445,128.4320917
37.13358477,128.4312881
37.13528519,128.4317703
37.13518705,128.4330879
37.13596427,128.432146
37.13673142,128.4325966
37.13749446,128.4335732
37.12629683,128.4255951
37.12565865,128.4256563
37.12431201,128.4244102
37.12280531,128.4234565
37.12507031,128.4274709
37.12513489,128.4280938
37.12379585,128.4283696
37.1238803,128.4292122
37.12331398,128.4304112
37.12298678,128.4312067
37.12171999,128.4333319
37.11880137,128.4324456
37.11880281,128.4315807
37.12159264,128.4347359
37.12574625,128.4358467
37.12889922,128.4364436
37.1313202,128.4362924
37.13227035,128.4366958
37.13311906,128.4391481
37.13346114,128.4399142
