x,t
36.443705,127.99995
36.4443,127.999359
36.444688,127.999158
36.444814,127.998567
36.341862,128.092468
36.34197,128.093259
36.341393,128.093124
36.340916,128.093339
36.340663,128.09338
36.339437,128.093267
36.338833,128.093133
36.340113,128.093925
36.338968,128.093878
36.338545,128.0935
36.339769,128.094916
36.339697,128.095518
36.339579,128.095685
36.340472,128.094806
36.352177,128.073305
36.352151,128.072191
36.35189,128.071578
36.35217,128.070731
36.35235,128.070497
36.352313,128.071622
36.352359,128.071289
36.368332,128.092756
36.368377,128.092288
36.368564,128.091759
36.369178,128.092845
36.369521,128.09337
36.369915,128.093232
36.370927,128.093572
36.370404,128.092765
36.369918,128.092179
36.340922,128.097596
36.372137,128.090353
36.3708,128.082684
36.371548,128.082417
36.372356,128.086743
36.395749,128.045232
36.395155,128.045243
36.394001,128.04503
36.393974,128.044607
36.452137,128.027316
36.452066,128.026401
36.452859,128.025185
36.453012,128.024583
36.396711,128.024876
36.397027,128.023438
36.397495,128.02336
36.397757,128.023461
36.396414,128.023616
36.396657,128.022557
36.396261,128.022189
36.396036,128.020952
36.396486,128.021231
36.395414,128.02142
36.394513,128.019456
36.393738,128.018209
36.393297,128.01726
36.392864,128.016425
36.390251,128.012835
36.388178,128.011965
36.386874,128.012693
36.38642,128.012902
36.386096,128.013224
36.385916,128.013949
36.386438,128.014016
36.396218,128.045266
36.397075,128.044285
36.396299,128.044496
36.396389,128.045634
36.396551,128.046548
36.396839,128.046448
36.397344,128.047081
36.31339,127.976027
36.313219,127.97655
36.312524,127.974479
36.311929,127.974179
36.311891,127.972885
36.311553,127.972586
36.311073,127.974257
36.310433,127.974847
36.314985,127.974122
36.315264,127.974233
36.315288,127.961493
36.315243,127.962507
36.314243,127.962674
36.305761,127.961342
36.305382,127.959215
36.305166,127.959984
36.304455,127.962478
36.304824,127.962846
36.305771,127.963324
36.305483,127.963814
36.305392,127.963447
36.305221,127.964104
36.30469,127.964594
36.304717,127.964059
36.304942,127.963514
36.305654,127.9624
36.303077,127.964483
36.302734,127.965463
36.3025,127.965853
36.302374,127.966087
36.302471,127.960609
36.301958,127.959919
36.301353,127.95905
36.301804,127.958404
36.301101,127.957904
36.302327,127.958348
36.301004,127.957372
36.262408,127.960285
36.308759,127.982855
36.294336,127.938795
36.31273,127.955729
36.342416,127.960389
36.342929,127.960478
36.343236,127.96099
36.343236,127.961658
36.343227,127.961915
36.3432,127.962204
36.343633,127.962661
36.343669,127.963162
36.343985,127.96324
36.343858,127.962248
36.342912,127.962906
36.342822,127.963296
36.34257,127.963864
36.342886,127.964477
36.343201,127.963831
36.342723,127.964956
36.342138,127.964979
36.342075,127.964812
36.342183,127.964243
36.342299,127.963252
36.342254,127.961648
36.342118,127.961068
36.341857,127.960534
36.34119,127.960946
36.340857,127.960545
36.34055,127.961426
36.340352,127.961582
36.339605,127.962331
36.339776,127.962384
36.340208,127.962217
36.34028,127.961827
36.372834,128.087156
36.37323,128.087088
36.373888,128.086967
36.339127,128.086237
36.338793,128.086638
36.339933,128.080512
36.339764,128.077883
36.337717,128.079663
36.340394,128.079197
36.332226,128.093938
36.334189,128.097182
36.337262,128.072311
36.369485,128.104693
36.37178,128.105043
36.37204,128.099536
36.371726,128.107839
36.374398,128.103596
36.371862,128.113182
36.371729,128.114008
36.37158,128.110312
36.37157,128.111292
36.369684,128.06619
36.360023,128.079441
36.365956,128.075647
36.367699,128.069664
36.368347,128.067885
36.365499,128.0709
36.366708,128.069241
36.358492,128.090438
36.35722,128.092007
36.356907,128.089433
36.356782,128.089996
36.355597,128.093599
36.352133,128.09668
36.352693,128.095924
36.351488,128.103376
36.451849,128.028822
36.450758,128.02929
36.449749,128.029379
36.449316,128.029546
36.449163,128.027425
36.443612,128.024156
36.441909,128.023507
36.441774,128.024055
36.440954,128.022894
36.436602,128.018285
36.435908,128.017606
36.437359,128.014349
36.436602,128.013858
36.436215,128.01378
36.43799,128.014539
36.438747,128.014683
36.439324,128.014629
36.439657,128.014862
36.439676,128.014495
36.440153,128.01445
36.439937,128.013993
36.439252,128.01359
36.441866,128.013012
36.419127,128.016944
36.419577,128.016453
36.420893,128.016854
36.420145,128.015138
36.420335,128.014959
36.420416,128.014703
36.420461,128.014434
36.452462,128.028509
36.419713,128.014123
36.420948,128.014434
36.421299,128.014412
36.420542,128.01371
36.420551,128.013029
36.302678,127.958337
36.303309,127.958693
36.302119,127.957369
36.302128,127.957792
36.301749,127.957157
36.301452,127.957625
36.304831,127.956354
36.300587,127.958449
36.300389,127.958561
36.30038,127.959886
36.300101,127.961122
36.299966,127.961478
36.299831,127.961901
36.299723,127.962313
36.298903,127.963026
36.299516,127.962637
36.299298,127.963227
36.299453,127.964062
36.299165,127.963717
36.299534,127.961902
36.298002,127.967255
36.298337,127.967447
36.298102,127.967837
36.298815,127.968627
36.299328,127.968838
36.294589,127.973672
36.296058,127.974551
36.296293,127.97621
36.295986,127.976811
36.295887,127.977045
36.294536,127.978159
36.294815,127.977135
36.296176,127.977735
36.296869,127.976087
36.296563,127.975687
36.301139,127.964306
36.34047,127.962462
36.34092,127.962751
36.341416,127.962339
36.341226,127.961915
36.341416,127.961236
36.341614,127.96313
36.341849,127.963597
36.341533,127.963586
36.34056,127.963353
36.339803,127.963398
36.339605,127.963788
36.339587,127.964178
36.340263,127.964111
36.340326,127.964467
36.339109,127.962841
36.339154,127.9641
36.34146,127.960735
36.341848,127.959765
36.342,127.958551
36.345269,127.95104
36.345687,127.951205
36.345774,127.950683
36.346225,127.951298
36.346144,127.950626
36.346224,127.950059
36.346531,127.949936
36.346567,127.950449
36.346973,127.950649
36.347451,127.951329
36.344125,127.95123
36.342511,127.950619
36.342079,127.950474
36.343108,127.956645
36.335569,127.969493
36.334677,127.971732
36.33529,127.972913
36.345515,128.100193
36.350658,128.081403
36.353561,128.07988
36.351461,128.08039
36.344417,128.073666
36.375592,128.107833
36.375102,128.109824
36.371179,128.09964
36.384702,128.109997
36.384515,128.116728
36.372203,128.086598
36.364502,128.102758
36.359091,128.107509
36.368668,128.091237
36.373121,128.088348
36.373023,128.087111
36.337072,128.073993
36.352996,128.075523
36.385018,128.11811
36.375223,128.086244
36.369945,128.09375
36.374807,128.109225
36.346726,128.096562
36.364855,128.101388
36.366472,128.070746
36.375245,128.10209
36.374753,128.103493
36.33469,128.07943
36.353193,128.097851
36.36447,128.110868
36.346818,128.094424
36.365073,128.066975
36.412088,128.066751
36.412502,128.066784
36.416125,128.01943
36.416242,128.018804
36.415972,128.020031
36.416134,128.020768
36.386995,128.026098
36.386319,128.026467
36.386787,128.02738
36.385833,128.02572
36.385436,128.026075
36.385931,128.026957
36.385587,128.033299
36.385362,128.032941
36.385019,128.033277
36.384794,128.033154
36.384569,128.033042
36.384992,128.034625
36.384054,128.036218
36.385379,128.036944
36.382694,128.033932
36.381919,128.03342
36.381892,128.032807
36.377647,128.032515
36.375168,128.036694
36.375161,128.028991
36.372989,128.029527
36.372601,128.029671
36.372213,128.030106
36.371555,128.030629
36.371601,128.030015
36.358348,128.043271
36.416164,128.018504
36.358392,128.044697
36.35832,128.046012
36.358383,128.046524
36.358707,128.046958
36.358554,128.04726
36.300129,127.963627
36.317306,127.958697
36.316468,127.959054
36.315251,127.957707
36.313222,127.954623
36.31223,127.954969
36.31278,127.95449
36.311833,127.954067
36.308633,127.952076
36.309766,127.949941
36.309894,127.949057
36.310072,127.949655
36.311102,127.949379
36.311173,127.948901
36.311074,127.948466
36.310579,127.949068
36.310587,127.948489
36.310543,127.949703
36.318116,127.956737
36.318449,127.9554
36.318485,127.954654
36.318359,127.954164
36.318539,127.953429
36.318899,127.95413
36.319206,127.954186
36.31907,127.953384
36.319458,127.953005
36.318881,127.952905
36.319277,127.952147
36.319655,127.950844
36.319754,127.950198
36.319844,127.949786
36.319457,127.949831
36.317159,127.952817
36.317658,127.959387
36.323755,127.957484
36.335038,127.973358
36.334767,127.972735
36.33355,127.972356
36.332649,127.971555
36.332613,127.970942
36.332947,127.97249
36.331965,127.974072
36.332728,127.96476
36.332233,127.964949
36.331503,127.965057
36.33198,127.964571
36.331702,127.964622
36.331295,127.964449
36.342328,127.96773
36.349061,127.97341
36.349395,127.973933
36.349792,127.97439
36.350459,127.974523
36.349692,127.973777
36.350197,127.973821
36.349746,127.973398
36.349594,127.97527
36.349135,127.984774
36.348631,127.985687
36.344197,127.99108
36.343665,127.990679
36.343918,127.99049
36.343296,127.990189
36.343539,127.989699
36.342656,127.990144
36.3428,127.988952
36.341944,127.989977
36.341502,127.990156
36.341061,127.990579
36.341097,127.991103
36.3397,127.992807
36.413088,128.066841
36.412808,128.067409
36.4117,128.06802
36.410924,128.068678
36.409851,128.069915
36.409346,128.070226
36.40867,128.070416
36.411689,128.071311
36.411432,128.077287
36.4109,128.078959
36.409828,128.077241
36.407837,128.076793
36.406917,128.077795
36.407431,128.077126
36.406629,128.077171
36.404638,128.076321
36.404223,128.076689
36.403078,128.076989
36.4054,128.081161
36.40207,128.075505
36.401061,128.074857
36.400314,128.073173
36.391821,128.062919
36.391055,128.06263
36.376282,128.045711
36.37658,128.043538
36.375067,128.041085
36.412524,128.060306
36.412218,128.059592
36.412056,128.059012
36.411452,128.058276
36.411948,128.058354
36.41266,128.059425
36.413718,128.067834
36.406751,128.095333
36.358247,128.046913
36.371529,128.027509
36.372151,128.026696
36.373331,128.02849
36.372449,128.026395
36.372269,128.025614
36.371962,128.025236
36.372566,128.025602
36.38282,128.03615
36.38804,128.027872
36.385571,128.025274
36.401081,128.027686
36.41267,128.07265
36.412427,128.072148
36.437774,128.080448
36.413161,128.065692
36.40887,128.068175
36.408991,128.060091
36.412178,128.066673
36.408626,128.050079
36.402475,128.075225
36.407998,128.09131
36.407626,128.093851
36.420263,128.014045
36.455622,128.039678
36.437195,128.052819
36.422929,128.051772
36.402974,128.026941
36.389518,128.029632
36.368102,128.037002
36.372466,128.028078
36.404772,128.09038
36.399655,128.086863
36.419644,128.059765
36.43221,128.072066
36.322407,127.959207
36.322579,127.960064
36.288351,127.943672
36.289225,127.942591
36.290108,127.942134
36.29145,127.940875
36.292732,127.945227
36.294083,127.943144
36.294091,127.942298
36.293722,127.942721
36.294385,127.939138
36.288811,127.945586
36.288451,127.945876
36.288595,127.944707
36.288036,127.943672
36.287819,127.943338
36.287477,127.943283
36.287666,127.94296
36.2879,127.943037
36.287729,127.942637
36.28726,127.941969
36.287062,127.942403
36.287477,127.943772
36.287415,127.947112
36.287019,127.947524
36.286803,127.947725
36.287443,127.94817
36.287064,127.948315
36.2871,127.948849
36.28628,127.948749
36.282623,127.95296
36.281613,127.952737
36.280469,127.952504
36.27982,127.952249
36.279721,127.952683
36.279882,127.951503
36.339384,127.992139
36.340601,127.990501
36.343179,127.990991
36.342387,127.975213
36.342735,127.974849
36.343068,127.974258
36.277594,127.860263
36.278163,127.861096
36.278398,127.861118
36.278498,127.861897
36.279288,127.862361
36.289611,127.862802
36.289531,127.863091
36.289675,127.863659
36.290027,127.864037
36.290161,127.862712
36.290243,127.863113
36.289982,127.863736
36.295454,127.864929
36.295914,127.865675
36.295446,127.865642
36.295068,127.866188
36.294888,127.866522
36.294663,127.867035
36.294583,127.867447
36.295087,127.867157
36.295901,127.861967
36.296352,127.861855
36.296721,127.861854
36.296677,127.862589
36.307149,127.869998
36.312809,127.861837
36.313625,127.858239
36.313768,127.857359
36.314183,127.857236
36.40615,128.101821
36.405384,128.102088
36.405051,128.102132
36.404312,128.101975
36.403428,128.102264
36.403013,128.102765
36.403022,128.1033
36.403337,128.103245
36.403824,128.103167
36.402238,128.103411
36.402661,128.103489
36.401066,128.103275
36.399201,128.102325
36.398697,128.10199
36.40749,128.094565
36.40814,128.094175
36.408266,128.093562
36.408221,128.093217
36.408897,128.093095
36.409096,128.09257
36.408601,128.092525
36.408655,128.091901
36.407952,128.091878
36.407906,128.092681
36.407699,128.09306
36.407437,128.093383
36.406707,128.094162
36.405977,128.093927
36.405561,128.095109
36.402048,128.093499
36.404692,128.088675
36.404603,128.087236
36.404487,128.086043
36.404659,128.084995
36.405236,128.084751
36.431947,128.073793
36.433196,128.079205
36.453452,128.05486
36.432647,128.043313
36.376877,128.044852
36.404204,128.078049
36.39545,128.021531
36.396197,128.024842
36.393568,128.044996
36.407835,128.092424
36.412123,128.068345
36.375289,128.039415
36.41666,128.062116
36.438908,128.051493
36.433812,128.059921
36.450217,128.02979
36.420067,128.013383
36.41124,128.0207
36.395125,128.024608
36.358157,128.046424
36.408844,128.092403
36.439478,128.010334
36.394758,128.045733
36.412492,128.068591
36.408774,128.076381
36.424111,128.065456
36.404189,128.086656
36.412385,128.020064
36.411565,128.067564
36.397192,128.031545
36.397465,128.032281
36.407897,128.021633
36.411835,128.059347
36.386961,128.013067
36.373994,128.028926
36.457885,128.040039
36.280297,127.95079
36.277242,127.953664
36.2769,127.953608
36.276791,127.952651
36.276323,127.952913
36.276512,127.953375
36.276097,127.952418
36.276431,127.954087
36.275567,127.955401
36.274756,127.956014
36.274287,127.955257
36.274251,127.95489
36.273611,127.955169
36.273151,127.955436
36.263193,127.957834
36.262797,127.958068
36.262968,127.958602
36.262517,127.959103
36.262292,127.95956
36.262256,127.958981
36.262121,127.95848
36.261778,127.958547
36.261544,127.958403
36.262193,127.958013
36.262535,127.958135
36.282245,127.954218
36.282065,127.954819
36.281839,127.954752
36.281389,127.954585
36.281659,127.955543
36.276318,127.964116
36.275912,127.964784
36.276102,127.965385
36.276183,127.965864
36.275239,127.966234
36.275263,127.965397
36.313876,127.856802
36.31402,127.856557
36.318749,127.862785
36.319154,127.862238
36.319443,127.862249
36.319641,127.861803
36.319399,127.86304
36.320237,127.863205
36.321031,127.863794
36.318831,127.863041
36.307754,127.870844
36.307186,127.870867
36.306069,127.871815
36.305953,127.872483
36.30653,127.872817
36.306431,127.873229
36.306279,127.873986
36.30628,127.874621
36.306704,127.874899
36.30592,127.875312
36.305623,127.876248
36.305838,127.874544
36.305738,127.873697
36.306511,127.871402
36.308124,127.871344
36.30828,127.87425
36.308766,127.873726
36.31114,127.877007
36.311898,127.877786
36.311547,127.878332
36.31253,127.878731
36.312765,127.879432
36.313276,127.877163
36.317599,127.883256
36.316465,127.884394
36.316303,127.884762
36.405515,128.085074
36.420572,128.060803
36.421824,128.061819
36.422897,128.06134
36.422121,128.062221
36.42268,128.062277
36.42295,128.063593
36.423318,128.065746
36.423011,128.067396
36.422848,128.068232
36.422766,128.069548
36.422351,128.070941
36.422403,128.073451
36.422229,128.063336
36.425175,128.065757
36.426616,128.067444
36.426841,128.0677
36.427706,128.068548
36.43057,128.070893
36.431579,128.071273
36.431614,128.072801
36.431596,128.073214
36.432155,128.073081
36.432678,128.072959
36.433534,128.072413
36.433804,128.073339
36.434327,128.073317
36.438786,128.076969
36.439722,128.07794
36.439488,128.078475
36.439235,128.07891
36.438883,128.079267
36.421627,128.059499
36.420347,128.059743
36.422006,128.059589
36.423831,128.049286
36.399822,128.02774
36.411295,128.074639
36.320127,127.959887
36.319893,127.960489
36.319595,127.960166
36.319767,127.959887
36.319109,127.960188
36.318856,127.9602
36.318784,127.960033
36.318333,127.959153
36.318198,127.958385
36.318441,127.958106
36.318721,127.95854
36.318288,127.957828
36.318739,127.960456
36.318866,127.960612
36.31928,127.961001
36.318172,127.960612
36.31764,127.961147
36.316946,127.961181
36.316396,127.961248
36.317505,127.96137
36.318641,127.961592
36.319172,127.961525
36.320218,127.961491
36.320704,127.961012
36.320533,127.961491
36.321993,127.961691
36.322714,127.96188
36.322967,127.961389
36.321705,127.961345
36.321029,127.960878
36.321353,127.960477
36.321443,127.960165
36.321578,127.959653
36.321515,127.958528
36.279137,127.937678
36.27901,127.936743
36.279218,127.937322
36.278912,127.9375
36.293311,127.95017
36.292518,127.950805
36.293697,127.975788
36.291751,127.980331
36.291481,127.980475
36.291363,127.979974
36.291147,127.979852
36.28993,127.979351
36.289425,127.979162
36.290056,127.97845
36.289651,127.977882
36.289308,127.978227
36.288357,127.979218
36.288993,127.979296
36.288272,127.98042
36.287659,127.98051
36.288759,127.980877
36.286497,127.981946
36.28574,127.98208
36.290534,127.97983
36.27945,127.993257
36.289624,127.980442
36.289912,127.98022
36.290597,127.98091
36.297421,128.000949
36.297944,128.003064
36.29707,127.999914
36.298377,128.002942
36.29935,128.002553
36.299702,128.002063
36.300134,128.002742
36.300432,128.002942
36.315834,127.884651
36.317258,127.884938
36.322381,127.888662
36.321498,127.889153
36.322361,127.889183
36.32287,127.890956
36.323251,127.890649
36.32286,127.889976
36.321644,127.890378
36.323501,127.890899
36.323933,127.890181
36.324005,127.889874
36.323267,127.891256
36.323944,127.893037
36.32381,127.893605
36.324248,127.894428
36.324283,127.895155
36.323856,127.895253
36.323542,127.896646
36.324527,127.895383
36.324578,127.894807
36.323294,127.891835
36.324822,127.886631
36.326884,127.88508
36.331414,127.881398
36.334071,127.879868
36.336295,127.877882
36.337079,127.877914
36.33735,127.878092
36.337512,127.877601
36.337774,127.878147
36.337858,127.877984
36.336709,127.876934
36.336899,127.876657
36.336879,127.876277
36.330255,127.895089
36.423516,128.048471
36.422832,128.046754
36.423026,128.054916
36.422267,128.058976
36.424351,128.05533
36.424657,128.056903
36.424918,128.057393
36.423448,128.058607
36.431755,128.044684
36.432188,128.043369
36.432062,128.043034
36.43226,128.043135
36.432413,128.043302
36.434383,128.051824
36.435357,128.051267
36.436068,128.053209
36.439448,128.051895
36.439656,128.051114
36.440242,128.050568
36.440729,128.050568
36.441062,128.050067
36.440504,128.049877
36.431694,128.059685
36.433343,128.059899
36.433073,128.060233
36.433551,128.059531
36.433966,128.05884
36.434055,128.059498
36.450322,128.061853
36.450403,128.062299
36.449808,128.062634
36.450339,128.063125
36.45024,128.063448
36.450573,128.063962
36.45079,128.063103
36.45115,128.063516
36.321956,127.958739
36.322497,127.958071
36.322118,127.957904
36.321551,127.958272
36.321298,127.957927
36.321334,127.957158
36.320965,127.959452
36.320639,127.959767
36.320281,127.960589
36.32056,127.960667
36.318794,127.961068
36.3244,127.961901
36.324959,127.962012
36.326382,127.961466
36.326824,127.960492
36.327239,127.962145
36.328468,127.963026
36.328856,127.962666
36.325762,127.965264
36.325537,127.966077
36.325807,127.966779
36.325365,127.966501
36.325185,127.96718
36.324978,127.967035
36.325158,127.966545
36.324464,127.966189
36.324861,127.967514
36.326874,127.983898
36.32682,127.9848
36.326973,127.985847
36.32773,127.986081
36.327208,127.987373
36.327055,127.987896
36.326901,127.987707
36.328082,127.987762
36.32847,127.988063
36.302703,128.006773
36.308354,128.00674
36.309183,128.006629
36.298313,128.008799
36.292229,127.983247
36.28984,127.9815
36.331354,127.999424
36.331381,128.001396
36.331435,128.003055
36.331507,128.003891
36.331742,128.003846
36.331922,128.004259
36.331814,128.004448
36.330994,128.00447
36.325117,127.951275
36.328401,127.946406
36.327633,127.944616
36.327466,127.944179
36.327088,127.943477
36.327124,127.944402
36.328343,127.949859
36.326621,127.949381
36.294112,127.979684
36.318728,127.953139
36.289694,127.942958
36.294081,127.938553
36.29585,127.973304
36.267553,127.994582
36.32109,127.956857
36.320866,127.958361
36.327612,127.94752
36.3113,127.949145
36.323616,127.962848
36.324402,127.965075
36.328123,127.963982
36.331031,127.896402
36.331077,127.897227
36.331473,127.896992
36.333927,127.900219
36.334785,127.901566
36.335164,127.901944
36.34542,127.944523
36.34248,127.94135
36.342237,127.940882
36.341741,127.940548
36.342092,127.940158
36.342029,127.939713
36.34201,127.939222
36.342768,127.939177
36.341767,127.938955
36.343561,127.939299
36.344858,127.939009
36.34521,127.938373
36.345723,127.938295
36.346697,127.93855
36.34685,127.938194
36.34694,127.937759
36.34721,127.937614
36.34749,127.938182
36.347733,127.938015
36.348679,127.937379
36.354375,127.936606
36.354647,127.936087
36.354176,127.937029
36.354537,127.937374
36.354484,127.938845
36.355419,127.933942
36.336191,127.902233
36.336795,127.901597
36.337353,127.901619
36.335893,127.901687
36.450942,128.064029
36.451781,128.063437
36.452061,128.06278
36.452178,128.062144
36.453251,128.061409
36.453045,128.058363
36.4532,128.055474
36.453696,128.054437
36.453345,128.052696
36.453319,128.052116
36.452742,128.052573
36.454944,128.044297
36.454863,128.043058
36.455486,128.042399
36.45472,128.040793
36.454253,128.040766
36.453669,128.030093
36.453741,128.030239
36.454651,128.030071
36.453606,128.029692
36.454264,128.029737
36.453642,128.029123
36.4533,128.028721
36.453381,128.027427
36.453092,128.029067
36.452831,128.028787
36.452417,128.027862
36.399964,128.028735
36.399684,128.029158
36.399963,128.029325
36.400261,128.028389
36.400703,128.028278
36.401325,128.027898
36.401694,128.028367
36.401766,128.027397
36.526568,127.93763
36.527491,127.920948
36.528509,127.920668
36.529036,127.919649
36.525468,127.935878
36.537529,127.899605
36.54568,127.932153
36.55614,127.923858
36.561706,127.920018
36.570966,127.92764
36.575465,127.930809
36.5903,127.931511
36.596697,127.902022
36.596598,127.903341
36.608273,127.896653
36.584487,127.904126
36.574496,127.897502
36.570449,127.909171
36.58083,127.907807
36.598281,127.840904
36.562977,127.920687
36.583741,127.907089
36.602966,127.833305
36.595927,127.847056
36.604985,127.82096
36.600068,127.902967
36.600724,127.900709
36.594396,127.815485
36.583896,127.898294
36.559976,127.920891
36.551352,127.92119
36.589207,127.926997
36.523667,127.939676
36.57057,127.901562
36.600378,127.898253
36.619299,127.892509
36.463818,128.095092
36.462466,128.095246
36.462439,128.095715
36.463628,128.096776
36.463871,128.096218
36.464775,128.092794
36.465127,128.092616
36.465317,128.09207
36.465101,128.091188
36.465805,128.090419
36.464821,128.092158
36.464361,128.092626
36.463956,128.092157
36.473365,128.12963
36.471152,128.12601
36.472753,128.129149
36.472339,128.128869
36.47205,128.129594
36.472482,128.129539
36.473031,128.130354
36.471275,128.137192
36.470742,128.138072
36.470533,128.140002
36.469247,128.137076
36.470275,128.136598
36.467878,128.13694
36.467382,128.136694
36.46649,128.136648
36.465913,128.136557
36.46733,128.135131
36.467422,128.133525
36.466936,128.133234
36.466476,128.132999
36.466071,128.132909
36.460947,128.129028
36.460045,128.130076
36.538867,128.06133
36.538283,128.061343
36.537707,128.060886
36.537031,128.061321
36.537292,128.060349
36.538563,128.060484
36.538869,128.060819
36.539032,128.060138
36.538699,128.05978
36.539203,128.060552
36.539131,128.061065
36.539382,128.061859
36.539842,128.061636
36.539807,128.060697
36.539527,128.060418
36.539519,128.059926
36.539483,128.059457
36.540213,128.059648
36.540248,128.060202
36.540392,128.0611
36.54124,128.060442
36.54069,128.05957
36.543295,128.059751
36.543178,128.059416
36.5428,128.059485
36.542833,128.059019
36.545141,128.077813
36.545601,128.077667
36.545817,128.077322
36.545926,128.076853
36.545691,128.077009
36.546196,128.077312
36.546151,128.076228
36.546503,128.076485
36.546791,128.076251
36.546295,128.076787
36.538212,128.039811
36.536251,128.025493
36.536287,128.023907
36.538758,128.018592
36.532747,128.018311
36.530953,128.01802
36.527232,128.004351
36.520419,128.002497
36.524627,128.065721
36.524771,128.065967
36.524042,128.064593
36.523704,128.056419
36.531633,128.063709
36.53538,128.062849
36.517216,128.084618
36.517083,128.081592
36.513153,128.081843
36.530789,128.069423
36.546014,128.04578
36.539238,128.043765
36.574411,128.077488
36.570928,128.073236
36.585836,128.083912
36.544959,128.066331
36.513424,128.080896
36.519455,128.001079
36.541625,127.998879
36.525151,128.00224
36.586533,128.07942
36.533041,128.072329
36.575265,128.069408
36.534488,128.000231
36.571695,128.085951
36.578669,128.087111
36.544841,128.066833
36.533726,127.918767
36.531323,128.066933
36.572066,128.090855
36.534065,128.071109
36.537589,128.058735
36.54566,128.045301
36.510507,128.08248
36.57237,128.083249
36.51541,128.164759
36.516219,128.165899
36.517236,128.167096
36.51774,128.167577
36.518541,128.168271
36.519928,128.168777
36.520739,128.169236
36.520823,128.167126
36.521518,128.166368
36.518881,128.169813
36.518817,128.170963
36.519203,128.1715
36.519645,128.171512
36.519827,128.170362
36.518581,128.171877
36.518913,128.17256
36.519275,128.171968
36.518788,128.172936
36.519102,128.172806
36.519373,128.172572
36.519733,128.172696
36.519507,128.173476
36.519796,128.173308
36.519704,128.174248
36.520163,128.174394
36.519469,128.174748
36.518991,128.174771
36.518542,128.174022
36.459792,128.130388
36.521683,128.164538
36.520259,128.164691
36.520088,128.164356
36.51934,128.164365
36.51843,128.164274
36.520888,128.152097
36.521736,128.151429
36.522079,128.151229
36.522376,128.151598
36.521458,128.150478
36.521072,128.149507
36.521654,128.152679
36.521219,128.153884
36.52083,128.155624
36.522109,128.155907
36.522704,128.156076
36.520037,128.154932
36.518875,128.154751
36.51844,128.156425
36.523023,128.152916
36.523817,128.152181
36.525161,128.151045
36.525963,128.151158
36.526242,128.151582
36.530097,128.153834
36.520015,128.151169
36.523726,128.145827
36.525726,128.146736
36.525292,128.147796
36.525743,128.147248
36.525715,128.147718
36.525643,128.148187
36.526366,128.145943
36.526702,128.14418
36.527036,128.143946
36.547215,128.076307
36.527801,128.144506
36.530712,128.144646
36.532117,128.145497
36.531837,128.146087
36.531359,128.146501
36.531903,128.143877
36.533617,128.141792
36.533573,128.141278
36.533475,128.140673
36.528327,128.142129
36.52976,128.141807
36.530436,128.141573
36.530519,128.140536
36.528373,128.140977
36.528672,128.140253
36.528266,128.140152
36.528537,128.140063
36.527879,128.140107
36.528023,128.139727
36.52697,128.138754
36.527022,128.14025
36.524128,128.141618
36.524942,128.13913
36.526209,128.134163
36.530738,128.13043
36.532494,128.131561
36.533232,128.132477
36.533267,128.133349
36.533248,128.133794
36.533383,128.134667
36.533508,128.135023
36.532986,128.134733
36.532634,128.134877
36.53277,128.134554
36.542941,128.00025
36.523422,128.164229
36.52371,128.164676
36.524702,128.16441
36.524334,128.163315
36.52534,128.16555
36.525961,128.166568
36.527196,128.166169
36.527457,128.166236
36.527818,128.166215
36.526447,128.167172
36.532291,128.170356
36.533237,128.170247
36.533139,128.169811
36.53332,128.169041
36.533294,128.168225
36.533952,128.168551
36.534077,128.169187
36.534264,128.17064
36.535454,128.170609
36.536734,128.170578
36.537428,128.170569
36.538185,128.170727
36.537571,128.171562
36.537182,128.17212
36.537542,128.172311
36.537253,128.173304
36.537062,128.173995
36.53673,128.173415
36.536388,128.172755
36.536353,128.172275
36.536552,128.171817
36.536174,128.171537
36.537476,128.180598
36.534022,128.163894
36.533368,128.160955
36.518363,128.173038
36.530584,128.159989
36.530711,128.159107
36.530775,128.158571
36.530668,128.157946
36.5301,128.158324
36.529828,128.158994
36.530143,128.159296
36.530437,128.162055
36.515278,128.155491
36.51572,128.155168
36.51784,128.153319
36.516077,128.151194
36.515212,128.150556
36.518136,128.148061
36.518521,128.149635
36.517305,128.149443
36.51461,128.149483
36.513899,128.14898
36.514188,128.148277
36.514683,128.148467
36.514081,128.147404
36.513711,128.147706
36.513748,128.147091
36.513315,128.147438
36.513647,128.147997
36.513628,128.149303
36.51377,128.1509
36.507435,128.142961
36.506869,128.141821
36.50611,128.143584
36.509268,128.139749
36.507961,128.140438
36.511368,128.140032
36.511764,128.140278
36.512287,128.140558
36.527613,128.143824
36.512603,128.139643
36.513316,128.138785
36.512587,128.138449
36.512452,128.137913
36.512325,128.138693
36.512225,128.13952
36.511666,128.139619
36.511621,128.139351
36.511787,128.135957
36.514156,128.151827
36.513776,128.153512
36.513232,128.156046
36.513195,128.156503
36.513762,128.157275
36.513888,128.157476
36.488378,128.13172
36.489989,128.13324
36.491252,128.132606
36.492731,128.131515
36.485949,128.127419
36.486085,128.12667
36.48577,128.126213
36.485788,128.126736
36.48506,128.12427
36.491109,128.114546
36.536279,128.131165
36.536738,128.131892
36.537083,128.121461
36.536822,128.121171
36.536786,128.120601
36.536606,128.120365
36.536002,128.120443
36.536003,128.120064
36.536146,128.120968
36.535957,128.120812
36.532545,128.134062
36.535795,128.120488
