위도,경도
36.9454,127.7311
36.9455,127.7308
36.9459,127.7309
36.9467,127.7293
36.9457,127.7299
36.9452,127.7302
36.9450,127.7305
36.9553,127.7310
36.9546,127.7320
36.9533,127.7314
36.9439,127.7301
36.9445,127.7310
36.9453,127.7247
36.9459,127.7220
36.9456,127.7222
36.9455,127.7224
36.9460,127.7228
36.9445,127.7234
36.9447,127.7241
36.9457,127.7243
36.9469,127.7244
36.9494,127.7564
36.9490,127.7561
36.9496,127.7545
36.9498,127.7540
36.9501,127.7545
36.9505,127.7539
36.9498,127.7533
36.9495,127.7535
36.9494,127.7538
36.9510,127.7559
36.9490,127.7528
36.9495,127.7521
36.9498,127.7515
36.9501,127.7509
36.9505,127.7504
36.9504,127.7500
36.9500,127.7492
36.9504,127.7493
36.9509,127.7496
36.9514,127.7502
36.9507,127.7486
36.9512,127.7492
36.9522,127.7491
36.9528,127.7524
36.9490,127.7509
36.9472,127.7492
36.9473,127.7455
36.9478,127.7519
36.9469,127.7524
36.9454,127.7536
36.9411,127.7464
36.9414,127.7458
36.9414,127.7453
36.9420,127.7456
36.9416,127.7449
36.9416,127.7444
36.9412,127.7449
36.9407,127.7451
36.9408,127.7449
36.9404,127.7477
36.9400,127.7473
36.9394,127.7474
36.9395,127.7479
36.9385,127.7475
36.9391,127.7466
36.9385,127.7467
36.9390,127.7440
36.9387,127.7442
36.9404,127.7399
36.9403,127.7404
36.9406,127.7404
36.9406,127.7402
36.9411,127.7405
36.9415,127.7403
36.9417,127.7406
36.9413,127.7398
36.9410,127.7393
36.9408,127.7396
36.9408,127.7392
36.9394,127.7395
36.9389,127.7390
36.9367,127.7376
36.9396,127.7386
36.9402,127.7387
36.9411,127.7312
36.9391,127.7326
36.9346,127.7461
36.9340,127.7482
36.9342,127.7497
36.9357,127.7505
36.9345,127.7478
36.9347,127.7472
36.9345,127.7468
36.9341,127.7476
36.9340,127.7472
36.9267,127.7468
36.9265,127.7458
36.9256,127.7454
36.9254,127.7445
36.9254,127.7441
36.9251,127.7445
36.9251,127.7432
36.9265,127.7509
36.9262,127.7512
36.9263,127.7515
36.9261,127.7518
36.9260,127.7521
36.9258,127.7524
36.9255,127.7525
36.9256,127.7527
36.9252,127.7531
36.9252,127.7529
36.9254,127.7520
36.9254,127.7509
36.9276,127.7307
36.9275,127.7315
36.9280,127.7322
36.9285,127.7328
36.9290,127.7326
36.9290,127.7320
36.9297,127.7320
36.9273,127.7310
36.9454,127.7257
36.9409,127.7402
36.9284,127.7656
36.9286,127.7661
36.9288,127.7667
36.9291,127.7668
36.9290,127.7673
36.9293,127.7679
36.9297,127.7680
36.9294,127.7684
36.9293,127.7685
36.9291,127.7685
36.9297,127.7687
36.9287,127.7689
36.9278,127.7684
36.9284,127.7692
36.9286,127.7695
36.9290,127.7690
36.9293,127.7694
36.9294,127.7699
36.9294,127.7704
36.9295,127.7711
36.9320,127.7684
36.9324,127.7766
36.9323,127.7775
36.9314,127.7764
36.9308,127.7750
36.9190,127.7659
36.9208,127.7659
36.9204,127.7695
36.9191,127.7702
36.9201,127.7708
36.9192,127.7708
36.9188,127.7716
36.9192,127.7719
36.9193,127.7714
36.9183,127.7728
36.9179,127.7726
36.9413,127.7404
36.9401,127.7469
36.9422,127.7450
36.9501,127.7521
36.8953,127.7783
36.8961,127.7788
36.8959,127.7782
36.8973,127.7771
36.8985,127.7773
36.8980,127.7768
36.8982,127.7763
36.8982,127.7757
36.8979,127.7758
36.8986,127.7756
36.8985,127.7751
36.8990,127.7752
36.8996,127.7743
36.8998,127.7740
36.8997,127.7732
36.9000,127.7745
36.9004,127.7749
36.9009,127.7750
36.9005,127.7754
36.9000,127.7754
36.9004,127.7760
36.9008,127.7740
36.9031,127.7739
36.9032,127.7729
36.9030,127.7733
36.9032,127.7737
36.9031,127.7734
36.9030,127.7741
36.9029,127.7738
36.9036,127.7733
36.9029,127.7728
36.9025,127.7733
36.9022,127.7727
36.9013,127.7728
36.9031,127.7772
36.9028,127.7780
36.9049,127.7782
36.9099,127.7600
36.9110,127.7612
36.9105,127.7607
36.9099,127.7592
36.9091,127.7595
36.9085,127.7594
36.9087,127.7599
36.9089,127.7606
36.9086,127.7590
36.9088,127.7584
36.9076,127.7585
36.9083,127.7583
36.9077,127.7576
36.9072,127.7573
36.9062,127.7569
36.9061,127.7563
36.9043,127.7562
36.9093,127.7588
36.9088,127.7580
36.9093,127.7581
36.9096,127.7587
36.9119,127.7623
36.9161,127.7574
36.9149,127.7558
36.9145,127.7555
36.9138,127.7549
36.9145,127.7549
36.9135,127.7543
36.9128,127.7537
36.9126,127.7531
36.9123,127.7528
36.9118,127.7524
36.9117,127.7520
36.9135,127.7535
36.9140,127.7530
36.9144,127.7530
36.9146,127.7533
36.9147,127.7538
36.9141,127.7540
36.9217,127.7429
36.9215,127.7425
36.9217,127.7422
36.9209,127.7430
36.9212,127.7432
36.9207,127.7426
36.9204,127.7429
36.9193,127.7419
36.9204,127.7422
36.9202,127.7352
36.9194,127.7348
36.9194,127.7342
36.9176,127.7347
36.9189,127.7347
36.9182,127.7344
36.9180,127.7349
36.9197,127.7335
36.9200,127.7332
36.9200,127.7322
36.9204,127.7308
36.9209,127.7303
36.9204,127.7341
36.9216,127.7362
36.9149,127.7417
36.9155,127.7415
36.9145,127.7419
36.9137,127.7418
36.9149,127.7447
36.9153,127.7436
36.9148,127.7435
36.9154,127.7431
36.9173,127.7723
36.9171,127.7731
36.9166,127.7735
36.9091,127.7709
36.9092,127.7707
36.9090,127.7703
36.9089,127.7705
36.9087,127.7698
36.9089,127.7695
36.9098,127.7707
36.9092,127.7693
36.9092,127.7690
36.9098,127.7693
36.9097,127.7697
36.9509,127.7528
36.9507,127.7504
36.9496,127.7444
36.9503,127.7442
36.9154,127.7423
36.9150,127.7429
36.9148,127.7427
36.9159,127.7429
36.9177,127.7455
36.9184,127.7459
36.9193,127.7479
36.9190,127.7475
36.9186,127.7491
36.9179,127.7491
36.9178,127.7498
36.9180,127.7502
36.9180,127.7510
36.9177,127.7517
36.9177,127.7522
36.9511,127.7439
36.9270,127.7506
36.9273,127.7507
36.9275,127.7512
36.9274,127.7520
36.9275,127.7525
36.9245,127.7534
36.9258,127.7553
36.9260,127.7552
36.9268,127.7552
36.9271,127.7546
36.9245,127.7554
36.9269,127.7667
36.9273,127.7672
36.9290,127.7703
36.9298,127.7721
36.9301,127.7727
36.9195,127.7331
36.9191,127.7341
36.9182,127.7369
36.9174,127.7377
36.9192,127.7391
36.9195,127.7403
36.9173,127.7418
36.9198,127.7424
36.9144,127.7435
36.9141,127.7434
36.9276,127.7323
36.9198,127.7466
36.9148,127.7423
36.9093,127.7600
36.9085,127.7613
36.9031,127.7624
36.8999,127.7604
36.9085,127.7707
36.9021,127.7733
36.9169,127.7735
36.9144,127.7430
36.9247,127.7548
36.9248,127.7554
36.9250,127.7556
36.9255,127.7554
36.9230,127.7574
36.9229,127.7578
36.9227,127.7580
36.9218,127.7599
36.9219,127.7631
36.9205,127.7635
36.9198,127.7629
36.9195,127.7624
36.9193,127.7630
36.9246,127.7631
36.9242,127.7629
36.9248,127.7635
36.9252,127.7640
36.9255,127.7636
36.9257,127.7639
36.9252,127.7633
36.9253,127.7628
36.9260,127.7631
36.9269,127.7632
36.9273,127.7630
36.9276,127.7628
36.9274,127.7622
36.9276,127.7624
36.9284,127.7635
36.9274,127.7638
36.9245,127.7647
36.9240,127.7656
36.9243,127.7666
36.9237,127.7672
36.9239,127.7669
36.9238,127.7664
36.9236,127.7661
36.9236,127.7653
36.9120,127.7905
36.8816,127.7203
36.8796,127.7210
36.8808,127.7284
36.8940,127.7267
36.9072,127.7332
36.9136,127.7420
36.8901,127.7600
36.9016,127.7808
36.9492,127.7523
36.9396,127.7396
36.9400,127.7392
36.9554,127.7305
36.8781,127.7209
36.8780,127.7215
36.8824,127.7207
36.8824,127.7219
36.8823,127.7232
36.8820,127.7236
36.8802,127.7277
36.8812,127.7267
36.8801,127.7288
36.8822,127.7274
36.8838,127.7277
36.8953,127.7302
36.8955,127.7253
36.8958,127.7244
36.8934,127.7341
36.8974,127.7311
36.8997,127.7293
36.9024,127.7304
36.9023,127.7290
36.9041,127.7316
36.8883,127.7522
36.8906,127.7524
36.8926,127.7539
36.8928,127.7534
36.8929,127.7548
36.8953,127.7561
36.8899,127.7581
36.8900,127.7637
36.8899,127.7640
36.8880,127.7653
36.8908,127.7677
36.9030,127.7641
36.9190,127.7709
36.9218,127.7259
36.8943,127.7624
36.9299,127.7323
36.9179,127.7377
36.9175,127.7399
36.9178,127.7401
36.9168,127.7415
36.9171,127.7416
36.9134,127.7415
36.9149,127.7336
36.9031,127.7296
36.9028,127.7289
36.8957,127.7292
36.8937,127.7282
36.8854,127.7283
36.8792,127.7209
36.9121,127.7899
36.9266,127.7618
36.9268,127.7480
36.9355,127.7460
36.9361,127.7456
36.9355,127.7455
36.9497,127.7550
36.9539,127.7315
36.9522,127.7315
36.9205,127.7367
36.9212,127.7366
36.9201,127.7347
36.9137,127.7307
36.9287,127.7305
36.9200,127.7224
36.9190,127.7221
36.9184,127.7218
36.9176,127.7218
36.9188,127.7233
36.9171,127.7218
36.9197,127.7710
36.8950,127.7815
36.8947,127.7830
36.8989,127.7827
36.9000,127.7827
36.8998,127.7820
36.9021,127.7804
36.8381,127.6227
36.8387,127.6231
36.8395,127.6228
36.8396,127.6223
36.8399,127.6219
36.8406,127.6217
36.8407,127.6212
36.8402,127.6208
36.8411,127.6212
36.8410,127.6216
36.8412,127.6230
36.8414,127.6236
36.8416,127.6240
36.8417,127.6235
36.8421,127.6229
36.8425,127.6227
36.8429,127.6219
36.8424,127.6195
36.8434,127.6182
36.8498,127.6209
36.8493,127.6211
36.8479,127.6209
36.8490,127.6220
36.8496,127.6217
36.8487,127.6223
36.8478,127.6233
36.8478,127.6237
36.8470,127.6239
36.8473,127.6238
36.8505,127.6283
36.8509,127.6284
36.8506,127.6292
36.8511,127.6295
36.8497,127.6286
36.8490,127.6280
36.8484,127.6284
36.8477,127.6299
36.8518,127.6232
36.8536,127.6234
36.8547,127.6243
36.8543,127.6250
36.8547,127.6266
36.8560,127.6279
36.8568,127.6258
36.8573,127.6244
36.8570,127.6242
36.8569,127.6241
36.8575,127.6238
36.8584,127.6248
36.8574,127.6235
36.8576,127.6241
36.8575,127.6231
36.8570,127.6231
36.8564,127.6234
36.8568,127.6235
36.8560,127.6233
36.8563,127.6229
36.8575,127.6302
36.8578,127.6304
36.8579,127.6308
36.8583,127.6309
36.8585,127.6305
36.8582,127.6302
36.8586,127.6300
36.8587,127.6297
36.8586,127.6288
36.8612,127.6349
36.8617,127.6348
36.8620,127.6345
36.8618,127.6352
36.8620,127.6355
36.8608,127.6348
36.8607,127.6340
36.8610,127.6341
36.8607,127.6331
36.8614,127.6334
36.8611,127.6335
36.8619,127.6333
36.8702,127.6384
36.8694,127.6385
36.8692,127.6383
36.8689,127.6379
36.8545,127.6232
36.8724,127.6551
36.8725,127.6546
36.8722,127.6555
36.8718,127.6562
36.8729,127.6560
36.8698,127.6595
36.8700,127.6603
36.8699,127.6615
36.8704,127.6617
36.8691,127.6625
36.8706,127.6602
36.8707,127.6606
36.8691,127.6633
36.8652,127.6612
36.8650,127.6620
36.8648,127.6622
36.8645,127.6619
36.8646,127.6609
36.8755,127.6557
36.8748,127.6559
36.8736,127.6507
36.8669,127.6458
36.8659,127.6434
36.8658,127.6427
36.8668,127.6431
36.8673,127.6434
36.8733,127.6431
36.8738,127.6438
36.8737,127.6432
36.8741,127.6438
36.8743,127.6436
36.8746,127.6433
36.8749,127.6431
36.8748,127.6428
36.8741,127.6443
36.8740,127.6449
36.8749,127.6443
36.8755,127.6442
36.8761,127.6461
36.8754,127.6492
36.8794,127.6579
36.8779,127.6563
36.8768,127.6542
36.8767,127.6534
36.8766,127.6530
36.8768,127.6525
36.8764,127.6530
36.8764,127.6522
36.8762,127.6521
36.8760,127.6519
36.8754,127.6521
36.8769,127.6550
36.8771,127.6555
36.8775,127.6562
36.8778,127.6567
36.8781,127.6572
36.8783,127.6576
36.8769,127.6530
36.8776,127.6519
36.8782,127.6501
36.8785,127.6491
36.8791,127.6487
36.8794,127.6485
36.8788,127.6481
36.8784,127.6481
36.8793,127.6471
36.8788,127.6472
36.8785,127.6468
36.8791,127.6463
36.8795,127.6458
36.8787,127.6465
36.8784,127.6462
36.8781,127.6456
36.8778,127.6456
36.8781,127.6461
36.8777,127.6451
36.8774,127.6448
36.8759,127.6537
36.8760,127.6545
36.8763,127.6549
36.8761,127.6552
36.8766,127.6558
36.8761,127.6559
36.8763,127.6555
36.8777,127.6583
36.8773,127.6585
36.8770,127.6586
36.8745,127.6431
36.8742,127.6428
36.8741,127.6432
36.8779,127.6541
36.8782,127.6532
36.8788,127.6531
36.8794,127.6529
36.8801,127.6526
36.8806,127.6525
36.8813,127.6525
36.8817,127.6524
36.8794,127.6539
36.8808,127.6540
36.8811,127.6552
36.8823,127.6563
36.8826,127.6566
36.8848,127.6559
36.8849,127.6570
36.8855,127.6566
36.8864,127.6562
36.8861,127.6556
36.8865,127.6556
36.8861,127.6550
36.8856,127.6556
36.8858,127.6560
36.8854,127.6558
36.8785,127.6611
36.8780,127.6629
36.8780,127.6638
36.8774,127.6648
36.8764,127.6664
36.8761,127.6673
36.8754,127.6671
36.8744,127.6672
36.8742,127.6670
36.8743,127.6678
36.8746,127.6678
36.8740,127.6676
36.8742,127.6680
36.8740,127.6686
36.8737,127.6689
36.8749,127.6680
36.8756,127.6676
36.8739,127.6695
36.8800,127.6626
36.8797,127.6631
36.8799,127.6636
36.8803,127.6636
36.8797,127.6642
36.8801,127.6647
36.8800,127.6666
36.8801,127.6672
36.8824,127.6628
36.8823,127.6630
36.8826,127.6634
36.8828,127.6636
36.8828,127.6641
36.8829,127.6645
36.8833,127.6647
36.8824,127.6645
36.8820,127.6644
36.8821,127.6638
36.8836,127.6641
36.8832,127.6634
36.8819,127.6621
36.8836,127.6631
36.8840,127.6633
36.8850,127.6628
36.8893,127.6607
36.8836,127.6616
36.8795,127.6700
36.8795,127.6713
36.8799,127.6716
36.8802,127.6714
36.8806,127.6712
36.8810,127.6719
36.8809,127.6728
36.8797,127.6729
36.8798,127.6739
36.8801,127.6746
36.8800,127.6752
36.8794,127.6742
36.8806,127.6763
36.8809,127.6773
36.8814,127.6779
36.8813,127.6778
36.8807,127.6778
36.8781,127.6753
36.8752,127.6741
36.8770,127.6754
36.8755,127.6734
36.8759,127.6728
36.8759,127.6723
36.8758,127.6717
36.8756,127.6723
36.8721,127.6748
36.8722,127.6741
36.8715,127.6738
36.8715,127.6730
36.8716,127.6726
36.8719,127.6732
36.8708,127.6727
36.8709,127.6719
36.8698,127.6729
36.8694,127.6725
36.8691,127.6723
36.8687,127.6728
36.8688,127.6734
36.8682,127.6736
36.8719,127.6754
36.8721,127.6759
36.8723,127.6763
36.8719,127.6764
36.8720,127.6767
36.8598,127.6743
36.8595,127.6747
36.8592,127.6766
36.8592,127.6742
36.8587,127.6740
36.8582,127.6735
36.8585,127.6736
36.8588,127.6734
36.8593,127.6731
36.8585,127.6725
36.8582,127.6719
36.8576,127.6715
36.8571,127.6706
36.8847,127.6867
36.8847,127.6883
36.8856,127.6875
36.8878,127.6907
36.8870,127.6908
36.8872,127.6916
36.8867,127.6910
36.8861,127.6914
36.8860,127.6911
36.8865,127.6907
36.8865,127.6901
36.8934,127.6891
36.8934,127.6911
36.8933,127.6904
36.8932,127.6898
36.8920,127.6889
36.8923,127.6874
36.8918,127.6870
36.8911,127.6850
36.8925,127.6866
36.8921,127.6861
36.8932,127.6863
36.8939,127.6861
36.8953,127.6879
36.8953,127.6872
36.8962,127.6853
36.9003,127.6816
36.9006,127.6810
36.9009,127.6815
36.9013,127.6818
36.9005,127.6804
36.9009,127.6793
36.9002,127.6782
36.9012,127.6790
36.9017,127.6789
36.9010,127.6782
36.9016,127.6781
36.9010,127.6775
36.9007,127.6765
36.8991,127.6756
36.8999,127.6748
36.9001,127.6744
36.8990,127.6735
36.8977,127.6723
36.8959,127.6710
36.8952,127.6702
36.8945,127.6707
36.8946,127.6701
36.8944,127.6700
36.8944,127.6697
36.8945,127.6695
36.8945,127.6691
36.8945,127.6690
36.8946,127.6688
36.8949,127.6686
36.8951,127.6691
36.8946,127.6685
36.8946,127.6681
36.8946,127.6678
36.8946,127.6675
36.8943,127.6671
36.8940,127.6669
36.8941,127.6665
36.8943,127.6662
36.8945,127.6658
36.8937,127.6666
36.8936,127.6668
36.8933,127.6663
36.8931,127.6660
36.8925,127.6653
36.8922,127.6649
36.8924,127.6640
36.8929,127.6640
36.8929,127.6643
36.8926,127.6645
36.8920,127.6653
36.8919,127.6660
36.8920,127.6673
36.9161,127.6934
36.9149,127.6938
36.9142,127.6940
36.9136,127.6952
36.9131,127.6952
36.9129,127.6955
36.9128,127.6963
36.9131,127.6966
36.9130,127.6971
36.9124,127.6976
36.9116,127.6973
36.9136,127.6960
36.9134,127.6960
36.9105,127.6929
36.9099,127.6934
36.9091,127.6934
36.9090,127.6938
36.9085,127.6947
36.9082,127.6951
36.9077,127.6961
36.9071,127.6969
36.9065,127.6972
36.9055,127.6970
36.9064,127.6960
36.9071,127.6957
36.9075,127.6950
36.9074,127.6947
36.9077,127.6941
36.9082,127.6936
36.9082,127.6931
36.9064,127.6948
36.9083,127.6942
36.9087,127.6930
36.9090,127.6925
36.9093,127.6910
36.9084,127.6919
36.9085,127.6912
36.9087,127.6908
36.9079,127.6902
36.9084,127.6901
36.9087,127.6898
36.9087,127.6894
36.9089,127.6891
36.9104,127.6863
36.9098,127.6864
36.9097,127.6870
36.9122,127.6866
36.9125,127.6864
36.9130,127.6864
36.9131,127.6848
36.9135,127.6836
36.9139,127.6820
36.9145,127.6815
36.9141,127.6811
36.9108,127.6854
36.9102,127.6852
36.9096,127.6844
36.9093,127.6837
36.9090,127.6831
36.9092,127.6829
36.9088,127.6834
36.9089,127.6842
36.9085,127.6842
36.9086,127.6846
36.9087,127.6849
36.9087,127.6853
36.9039,127.6826
36.9077,127.6785
36.9087,127.6784
36.9084,127.6789
36.9085,127.6799
36.9095,127.6807
36.9097,127.6788
36.9094,127.6773
36.9091,127.6773
36.9089,127.6769
36.9088,127.6760
36.9088,127.6752
36.9088,127.6746
36.9083,127.6742
36.9077,127.6748
36.9074,127.6746
36.9068,127.6750
36.9069,127.6759
36.9064,127.6757
36.9059,127.6758
36.9053,127.6734
36.9065,127.6852
36.9025,127.6902
36.8940,127.6981
36.8955,127.6947
36.8951,127.6944
36.8944,127.6947
36.8982,127.6958
36.8992,127.6962
36.9000,127.6971
36.9001,127.6972
36.8993,127.6972
36.8906,127.7047
36.8876,127.7053
36.8882,127.7057
36.8886,127.7060
36.8861,127.7063
36.8868,127.7064
36.8877,127.7069
36.8848,127.7080
36.8846,127.7087
36.8855,127.7103
36.8860,127.7112
36.8865,127.7111
36.8857,127.7120
36.8860,127.7121
36.8867,127.7124
36.8871,127.7133
36.8864,127.7138
36.8859,127.7138
36.8854,127.7142
36.8851,127.7141
36.8845,127.7144
36.8842,127.7144
36.8836,127.7143
36.8831,127.7135
36.8826,127.7134
36.8832,127.7146
36.8827,127.7146
36.8824,127.7124
36.8818,127.7120
36.8895,127.6488
36.8887,127.6475
36.8923,127.6405
36.8882,127.6405
36.8946,127.6362
36.8942,127.6356
36.8949,127.6357
36.8949,127.6351
36.8950,127.6345
36.8937,127.6342
36.8934,127.6343
36.8929,127.6350
36.8924,127.6346
36.8937,127.6353
36.8938,127.6358
36.8931,127.6357
36.8927,127.6356
36.8924,127.6360
36.8919,127.6361
36.8915,127.6358
36.8932,127.6364
36.8953,127.6325
36.8928,127.6147
36.8933,127.6138
36.8924,127.6108
36.8923,127.6112
36.8930,127.6112
36.8934,127.6117
36.8929,127.6120
36.8932,127.6107
36.8931,127.6105
36.8935,127.6103
36.8935,127.6098
36.8895,127.6081
36.8893,127.6079
36.8892,127.6067
36.8890,127.6063
36.8891,127.6060
36.8884,127.6060
36.8887,127.6058
36.8848,127.6060
36.8852,127.6057
36.8849,127.6054
36.8843,127.6052
36.8793,127.6093
36.8792,127.6095
36.8775,127.6100
36.8776,127.6104
36.8769,127.6093
36.8768,127.6091
36.8773,127.6079
36.8776,127.6072
36.8780,127.6073
36.8783,127.6073
36.8774,127.6069
36.8766,127.6067
36.8758,127.6067
36.8763,127.6073
36.8762,127.6079
36.8764,127.6080
36.8764,127.6086
36.8761,127.6089
36.8750,127.6092
36.8750,127.6087
36.8745,127.6096
36.8750,127.6101
36.8749,127.6138
36.8751,127.6123
36.8733,127.6190
36.8729,127.6190
36.8724,127.6191
36.8719,127.6193
36.8719,127.6197
36.8714,127.6197
36.8765,127.6191
36.8766,127.6194
36.8766,127.6196
36.8767,127.6199
36.8770,127.6197
36.8769,127.6209
36.8774,127.6208
36.8777,127.6206
36.8776,127.6234
36.8783,127.6224
36.8782,127.6222
36.8779,127.6222
36.8667,127.6098
36.8615,127.5893
36.8619,127.5883
36.8621,127.5881
36.8961,127.5967
36.8967,127.5966
36.8971,127.5965
36.8968,127.5963
36.8963,127.5964
36.8899,127.5977
36.8905,127.5969
36.8907,127.5968
36.8864,127.5968
36.8541,127.6247
36.8591,127.6388
36.8550,127.6337
36.8514,127.6298
36.8505,127.6234
36.8556,127.6230
36.8558,127.6228
36.8452,127.6197
36.8661,127.6394
36.8666,127.6435
36.8604,127.6386
36.8752,127.6524
36.8658,127.6611
36.8577,127.6774
36.9013,127.6784
36.9144,127.6845
36.8849,127.7094
36.8759,127.6089
36.8761,127.6080
36.8761,127.6072
36.8747,127.6113
36.8753,127.6139
36.8754,127.6134
36.8749,127.6146
36.8752,127.6163
36.8751,127.6169
36.8774,127.6075
36.8773,127.6068
36.8774,127.6101
36.8849,127.6080
36.8888,127.6060
36.8898,127.6055
36.8885,127.6016
36.8929,127.6102
36.8935,127.6109
36.8932,127.6116
36.8926,127.6111
36.8949,127.5997
36.8951,127.5984
36.8954,127.5978
36.8957,127.5974
36.8975,127.5969
36.8964,127.6336
36.8970,127.6338
36.8974,127.6342
36.8977,127.6340
36.8993,127.6340
36.8992,127.6345
36.8994,127.6348
36.8931,127.6351
36.8936,127.6352
36.8909,127.6365
36.8891,127.6380
36.8590,127.6354
36.8762,127.6550
36.8763,127.6552
36.8831,127.6637
36.8834,127.6643
36.8863,127.6567
36.8775,127.6765
36.8771,127.6760
36.8781,127.6766
36.9000,127.6755
36.8982,127.6709
36.8938,127.6693
36.8947,127.6655
36.8889,127.6367
36.9072,127.7011
36.8934,127.6967
36.8844,127.7061
36.8416,127.6245
36.8410,127.6234
36.8409,127.6223
36.8503,127.6286
36.8495,127.6312
36.8540,127.6229
36.8537,127.6255
36.8540,127.6262
36.8572,127.6227
36.8581,127.6217
36.8874,127.6371
36.8909,127.6441
36.8931,127.6468
36.8895,127.6493
36.8896,127.6600
36.8890,127.6600
36.8882,127.6599
36.8952,127.6685
36.8950,127.6691
36.8923,127.6659
36.8946,127.6876
36.8923,127.6883
36.8925,127.6869
36.8873,127.6908
36.8874,127.6934
36.8871,127.6934
36.8868,127.6908
36.8849,127.6914
36.8844,127.6913
36.8752,127.6748
36.8735,127.6702
36.8726,127.6710
36.8806,127.6781
36.8801,127.6717
36.8737,127.6680
36.8695,127.6629
36.8699,127.6608
36.8702,127.6593
36.8833,127.6638
36.8803,127.6670
36.8794,127.6533
36.8823,127.6539
36.8834,127.6537
36.8779,127.6545
36.8884,127.5942
36.8909,127.5969
36.8939,127.6323
36.8940,127.6328
36.8891,127.6364
36.8742,127.5985
36.8698,127.5931
36.8621,127.5901
36.8618,127.5886
36.8623,127.5886
36.8626,127.5877
36.8626,127.5874
36.8646,127.5947
36.8654,127.6617
36.8650,127.6617
36.8651,127.6625
36.8646,127.6614
36.8636,127.6615
36.8633,127.6612
36.8631,127.6611
36.8596,127.6742
36.8586,127.6766
36.8591,127.6744
36.8583,127.6750
36.8593,127.6725
36.8569,127.6696
36.8584,127.6225
36.8581,127.6226
36.8577,127.6228
36.8616,127.6340
36.8598,127.6291
36.8661,127.6453
36.8663,127.6429
36.8698,127.6403
36.8704,127.6409
36.8752,127.6492
36.8751,127.6486
36.8746,127.6442
36.8805,127.6454
36.8797,127.6457
36.8770,127.6193
36.8703,127.6087
36.8689,127.6087
36.8661,127.6105
36.8787,127.6098
36.8842,127.6916
36.8841,127.6911
36.8834,127.6914
36.8832,127.6914
36.8967,127.6949
36.8964,127.6954
36.8960,127.6953
36.8957,127.6934
36.8944,127.6941
36.8941,127.6949
36.9122,127.6862
36.9125,127.6861
36.9133,127.6843
36.9132,127.6833
36.9102,127.6855
36.9067,127.6808
36.9080,127.6764
36.9067,127.6718
36.9053,127.6711
36.9057,127.6740
36.9058,127.6748
36.9054,127.6768
36.9039,127.6835
36.9152,127.6931
36.9075,127.7002
36.8907,127.7058
36.8852,127.7116
36.8872,127.7137
36.9108,127.6841
36.8839,127.7097
36.8743,127.6801
36.8730,127.6807
36.8850,127.6256
36.8781,127.6068
36.8769,127.6031
36.9152,127.5332
36.9176,127.5252
36.9176,127.5256
36.9174,127.5259
36.9172,127.5263
36.9170,127.5268
36.9168,127.5275
36.9168,127.5277
36.9164,127.5277
36.9171,127.5277
36.9175,127.5281
36.9178,127.5249
36.9179,127.5246
36.9181,127.5244
36.9181,127.5239
36.9179,127.5230
36.9185,127.5234
36.9187,127.5234
36.9192,127.5228
36.9185,127.5239
36.9184,127.5247
36.9181,127.5250
36.9193,127.5241
36.9209,127.5243
36.9221,127.5239
36.9228,127.5235
36.9232,127.5235
36.9232,127.5228
36.9227,127.5219
36.9231,127.5213
36.9232,127.5212
36.9230,127.5208
36.9222,127.5211
36.9221,127.5210
36.9261,127.5214
36.9265,127.5210
36.9271,127.5202
36.9265,127.5197
36.9274,127.5201
36.9277,127.5199
36.9294,127.5202
36.9299,127.5209
36.9310,127.5211
36.9314,127.5205
36.9323,127.5195
36.9320,127.5200
36.9319,127.5194
36.9315,127.5199
36.9316,127.5194
36.9314,127.5197
36.9310,127.5197
36.9306,127.5197
36.9220,127.5311
36.9228,127.5313
36.9237,127.5315
36.9245,127.5312
36.9254,127.5307
36.9260,127.5306
36.9260,127.5313
36.9267,127.5320
36.9270,127.5320
36.9284,127.5314
36.9284,127.5310
36.9292,127.5312
36.9295,127.5308
36.9297,127.5306
36.9301,127.5306
36.9303,127.5304
36.9306,127.5311
36.9300,127.5298
36.9280,127.5297
36.9276,127.5290
36.9289,127.5307
36.9289,127.5302
36.9290,127.5295
36.9290,127.5290
36.9302,127.5263
36.9299,127.5255
36.9299,127.5258
36.9299,127.5262
36.9296,127.5266
36.9375,127.5247
36.9375,127.5250
36.9377,127.5253
36.9380,127.5256
36.9386,127.5258
36.9384,127.5261
36.9379,127.5251
36.9385,127.5249
36.9382,127.5247
36.9382,127.5240
36.9387,127.5234
36.9377,127.5247
36.9378,127.5310
36.9380,127.5311
36.9382,127.5306
36.9378,127.5306
36.9377,127.5339
36.9375,127.5343
36.9376,127.5348
36.9379,127.5346
36.9381,127.5344
36.9377,127.5353
36.9378,127.5361
36.9382,127.5363
36.9388,127.5361
36.9388,127.5357
36.9392,127.5357
36.9393,127.5354
36.9380,127.5366
36.9387,127.5375
36.9496,127.5392
36.9494,127.5393
36.9489,127.5393
36.9495,127.5420
36.9505,127.5416
36.9508,127.5414
36.9514,127.5417
36.9513,127.5428
36.9524,127.5432
36.9477,127.5370
36.9469,127.5374
36.9469,127.5369
36.9467,127.5370
36.9466,127.5374
36.9461,127.5374
36.9455,127.5376
36.9451,127.5377
36.9447,127.5375
36.9442,127.5372
36.9460,127.5384
36.9455,127.5413
36.9423,127.5425
36.9425,127.5433
36.9432,127.5441
