Y,X
35.52464,129.40085
35.5243,129.40121
35.52394,129.40163
35.5233,129.4003
35.5977,129.34709
35.61875,129.44536
35.60884,129.42416
35.60925,129.42053
35.61048,129.41626
35.64004,129.44109
35.58593,129.36422
35.54624,129.38684
35.61818,129.35798
35.62648,129.36344
35.63402,129.35125
35.63296,129.35383
35.55604,129.35231
35.59869,129.34726
35.55515,129.35947
35.5555,129.35975
35.56096,129.37696
35.60403,129.42901
35.63176,129.34779
35.59715,129.3211
35.62674,129.35488
35.65511,129.33723
35.61141,129.45703
35.63131,129.35303
35.62924,129.35189
35.62924,129.35231
35.63061,129.35225
35.6288,129.35198
35.63166,129.34753
35.62885,129.35518
35.62914,129.35498
35.61687,129.36975
35.64791,129.34201
35.63066,129.31057
35.52302,129.39969
35.5231,129.39944
35.52297,129.39986
35.52349,129.40012
35.52228,129.39884
35.52223,129.399
35.52156,129.39866
35.52202,129.39889
35.52707,129.39869
35.52726,129.39882
35.52749,129.39819
35.52757,129.39897
35.52757,129.39919
35.52823,129.39903
35.52845,129.39885
35.53541,129.39246
35.53031,129.39646
35.52906,129.39833
35.52813,129.39859
35.57683,129.44481
35.57686,129.44264
35.61079,129.43029
35.57462,129.35813
35.58028,129.4486
35.58654,129.36405
35.65109,129.41977
35.59734,129.43151
35.58629,129.3644
35.58645,129.36421
35.58518,129.36463
35.58516,129.36554
35.58533,129.36463
35.58532,129.36493
35.58556,129.36488
35.58536,129.36448
35.58568,129.36503
35.58569,129.36543
35.58584,129.36526
35.58572,129.36564
35.56207,129.37661
35.5862,129.36566
35.58633,129.36566
35.58658,129.36566
35.58595,129.36522
35.55992,129.37102
35.56016,129.37111
35.63283,129.36605
35.63936,129.35317
35.58938,129.36942
35.66217,129.34079
35.62247,129.35612
35.54267,129.38576
35.58929,129.4145
35.66594,129.3391
35.6393,129.36307
35.63393,129.3523
35.62878,129.35935
35.6546,129.3633
35.65451,129.36238
35.65354,129.36081
35.64663,129.34074
35.64822,129.34823
35.66411,129.34262
35.57848,129.43726
35.61552,129.33594
35.5786,129.43819
35.58003,129.43491
35.57884,129.43553
35.58009,129.43421
35.57964,129.43387
35.57807,129.43252
35.57828,129.43411
35.57916,129.43193
35.57998,129.43064
35.58022,129.43043
35.57837,129.42616
35.57789,129.42362
35.57852,129.42686
35.57879,129.42759
35.57842,129.42982
35.58117,129.43002
35.58109,129.42895
35.58044,129.42864
35.58092,129.42947
35.58079,129.42969
35.58087,129.42997
35.5851,129.36672
35.58492,129.36713
35.58467,129.36667
35.58461,129.36636
35.58399,129.36658
35.58376,129.36657
35.58389,129.36676
35.58376,129.36739
35.58439,129.36781
35.58393,129.36818
35.58454,129.36884
35.58478,129.36849
35.58508,129.36787
35.58484,129.36806
35.56395,129.35644
35.58533,129.36844
35.58515,129.36903
35.58499,129.36848
35.53445,129.39322
35.53472,129.39291
35.53445,129.39284
35.63894,129.32888
35.63923,129.33061
35.63931,129.32925
35.62848,129.34323
35.5764,129.44622
35.58,129.44967
35.60338,129.43008
35.6035,129.43102
35.58123,129.40077
35.57648,129.36404
35.59291,129.36227
35.58409,129.36915
35.56349,129.35942
35.5632,129.3595
35.56428,129.36083
35.56413,129.35929
35.55755,129.35498
35.55817,129.35474
35.57285,129.36923
35.56089,129.36529
35.63895,129.32981
35.53338,129.39419
35.53626,129.39014
35.61464,129.44973
35.61697,129.44872
35.6172,129.448
35.62437,129.3597
35.58275,129.42715
35.58344,129.42884
35.58299,129.42916
35.5836,129.42925
35.61358,129.45135
35.58467,129.43005
35.58064,129.40056
35.62649,129.35382
35.53776,129.37733
35.60644,129.42253
35.61795,129.44843
35.55632,129.38025
35.62966,129.35315
35.53453,129.39279
35.62839,129.35142
35.63949,129.34573
35.63006,129.31038
35.62571,129.30827
35.56645,129.35619
35.588,129.36996
35.55848,129.35555
35.59139,129.3718
35.58966,129.36052
35.58697,129.36278
35.58902,129.36446
35.58871,129.36182
35.54979,129.38711
35.53959,129.38706
35.60986,129.44365
35.54037,129.38795
35.64586,129.34421
35.6447,129.32714
35.54362,129.38949
35.57965,129.44858
35.62691,129.35518
35.54708,129.38584
35.5471,129.38625
35.54653,129.38458
35.54682,129.38518
35.54681,129.38529
35.54731,129.38511
35.54753,129.38543
35.54767,129.38602
35.54792,129.38513
35.54769,129.38467
35.54787,129.38451
35.54795,129.38467
35.54793,129.38484
35.54834,129.38438
35.54839,129.38397
35.54852,129.3842
35.54891,129.38363
35.54934,129.38341
35.55585,129.38009
35.55634,129.37983
35.58124,129.36431
35.57743,129.37222
35.61578,129.35959
35.62793,129.33152
35.53735,129.39083
35.54056,129.38637
35.6278,129.35367
35.55428,129.35848
35.66188,129.33729
35.61327,129.33537
35.60362,129.34735
35.60204,129.3471
35.58185,129.3696
35.62274,129.35458
35.57479,129.35812
35.61567,129.36001
35.64029,129.35894
35.53469,129.39266
35.53389,129.39234
35.53409,129.39198
35.53431,129.39211
35.53468,129.39206
35.53489,129.39258
35.5352,129.39245
35.53505,129.39284
35.53572,129.39242
35.53506,129.39147
35.5352,129.3917
35.53558,129.39146
35.53571,129.39135
35.53656,129.39353
35.53578,129.39167
35.53637,129.39259
35.53385,129.39075
35.53471,129.39101
35.5565,129.37984
35.55664,129.38022
35.5573,129.38001
35.55865,129.38102
35.55854,129.3825
35.55795,129.37894
35.559,129.38119
35.52548,129.40311
35.52564,129.40344
35.52508,129.4025
35.525,129.40272
35.52486,129.4025
35.52489,129.40219
35.5714,129.4501
35.5715,129.45054
35.57167,129.4505
35.57171,129.45092
35.61667,129.42282
35.58049,129.45178
35.57944,129.45243
35.58079,129.45165
35.66928,129.34433
35.58896,129.36381
35.63032,129.31877
35.59323,129.36216
35.59138,129.36239
35.59043,129.37207
35.58855,129.37045
35.59818,129.36994
35.60159,129.35597
35.58086,129.36343
35.58475,129.36635
35.60647,129.36595
35.58239,129.36262
35.58517,129.36497
35.64473,129.32484
35.534,129.39298
35.66719,129.3907
35.62722,129.3313
35.63843,129.32372
35.52368,129.40001
35.58515,129.36915
35.62815,129.35453
35.62634,129.36028
35.65087,129.31782
35.65066,129.31691
35.56032,129.38168
35.64902,129.31598
35.6316,129.34115
35.6387,129.33122
35.58177,129.45146
35.58046,129.45093
35.58355,129.45153
35.58046,129.44764
35.58043,129.45044
35.5808,129.45065
35.57999,129.44922
35.57972,129.44878
35.57936,129.45215
35.58044,129.44637
35.5805,129.44582
35.58112,129.44561
35.58198,129.44427
35.58112,129.44523
35.58362,129.44167
35.58276,129.44118
35.58282,129.43986
35.58329,129.44028
35.58389,129.43968
35.58364,129.44139
35.58259,129.4392
35.58302,129.4389
35.58274,129.43841
35.58586,129.36327
35.58302,129.36269
35.58573,129.36327
35.58586,129.36378
35.58622,129.36371
35.58551,129.36367
35.58524,129.36407
35.58687,129.36312
35.58658,129.36334
35.58658,129.36348
35.58658,129.36378
35.58657,129.36474
35.5281,129.39827
35.52842,129.39844
35.52782,129.39801
35.52801,129.39781
35.52855,129.39758
35.52832,129.39786
35.52809,129.39764
35.52869,129.39774
35.52947,129.39799
35.53357,129.39089
35.53394,129.39071
35.53382,129.391
35.53413,129.39117
35.53431,129.39132
35.53406,129.39068
35.53457,129.39083
35.53437,129.39097
35.65645,129.34291
35.64954,129.34781
35.6609,129.33718
35.6609,129.33699
35.64443,129.34994
35.66666,129.37496
35.66062,129.34051
35.6403,129.35719
35.63911,129.32936
35.63485,129.31329
35.57977,129.3659
35.56501,129.37327
35.60436,129.41896
35.55966,129.35508
35.56261,129.35902
35.54217,129.38858
35.6133,129.33692
35.60534,129.43418
35.62074,129.43601
35.6202,129.4356
35.58466,129.45638
35.58157,129.44047
35.57665,129.4522
35.54787,129.38615
35.54756,129.3856
35.55696,129.37935
35.60418,129.31115
35.60444,129.31284
35.60398,129.30947
35.60056,129.30769
35.59934,129.30771
35.62468,129.34567
35.6442,129.44086
35.60973,129.41749
35.63497,129.36756
35.62457,129.3598
35.62315,129.35406
35.624,129.35328
35.62458,129.35588
35.62284,129.35645
35.62361,129.357
35.63954,129.35832
35.642,129.36663
35.5981,129.32038
35.64792,129.34827
35.63056,129.31325
35.6393,129.35157
35.54939,129.38489
35.55157,129.38233
35.62716,129.35834
35.62515,129.35595
35.63703,129.34752
35.64092,129.36367
35.62551,129.35674
35.58054,129.4355
35.59774,129.34159
35.63244,129.31339
35.56453,129.36073
35.62791,129.35493
35.63939,129.3497
35.6493,129.34222
35.52877,129.39829
35.61737,129.31515
35.64383,129.35832
35.58076,129.45202
35.63585,129.42758
35.6337,129.35708
35.63568,129.35659
35.63723,129.35659
35.63818,129.35854
35.59742,129.31594
35.59754,129.31171
35.60815,129.35531
35.62945,129.35925
35.62943,129.35896
35.60935,129.36394
35.62772,129.35283
35.62967,129.35195
35.62919,129.35514
35.62963,129.35935
35.56309,129.35795
35.66475,129.34295
35.64522,129.34917
35.64101,129.34956
35.56179,129.35776
35.56368,129.35472
35.56598,129.35997
35.56919,129.35837
35.62507,129.36059
35.62601,129.36148
35.63295,129.35291
35.60769,129.3562
35.64185,129.35357
35.61324,129.45771
35.64751,129.3631
35.66692,129.39405
35.56573,129.35533
35.58174,129.36593
35.56493,129.37236
35.56481,129.37325
35.58201,129.36333
35.5656,129.35432
35.56538,129.3712
35.66578,129.4011
35.59671,129.34175
35.62969,129.3145
35.60906,129.42015
35.58325,129.4562
35.58379,129.4563
35.65399,129.40764
35.59319,129.4624
35.64805,129.42213
35.60851,129.45692
35.58311,129.44264
35.61012,129.43927
35.55633,129.35767
35.56265,129.36015
35.56342,129.35868
35.56212,129.35937
35.55856,129.35915
35.56277,129.35896
35.55542,129.3519
35.62337,129.35963
35.62852,129.35465
35.63397,129.35553
35.64777,129.3437
35.62184,129.33784
35.64962,129.31902
35.58254,129.43585
35.57668,129.4439
35.57853,129.44746
35.60806,129.42796
35.65085,129.41217
35.65233,129.40928
35.6098,129.42145
35.64815,129.42202
35.60744,129.42169
35.58415,129.45606
35.60858,129.45621
35.5582,129.3551
35.55805,129.36025
35.55666,129.35149
35.61577,129.33766
35.64602,129.32551
35.61615,129.32326
35.62607,129.34572
35.62838,129.34389
35.62717,129.35578
35.62871,129.35774
35.66733,129.34228
35.65319,129.33996
35.65291,129.34011
35.65239,129.3159
35.62248,129.31093
35.62203,129.3096
35.62471,129.43256
35.6385,129.31221
35.56763,129.35726
35.6467,129.42039
35.56503,129.35742
35.56887,129.35609
35.56225,129.35784
35.56787,129.35305
35.56561,129.37183
35.57023,129.35322
35.58508,129.36706
35.56608,129.37291
35.5664,129.3734
35.58497,129.36734
35.56615,129.37216
35.56956,129.35337
35.57728,129.35292
35.55649,129.35481
35.56,129.36353
35.56029,129.36735
35.56034,129.36691
35.58312,129.3663
35.56229,129.377
35.56998,129.35299
35.56574,129.35649
35.5638,129.35757
35.55932,129.35906
35.55926,129.3587
35.56009,129.37765
35.57782,129.37678
35.57843,129.37647
35.56182,129.37601
35.58377,129.39313
35.56058,129.36551
35.57807,129.38341
35.56033,129.37713
35.58145,129.36538
35.55988,129.37551
35.55971,129.37565
35.577,129.38493
35.55806,129.35489
35.57777,129.37698
35.58319,129.38218
35.57815,129.37788
35.57822,129.38008
35.58513,129.36748
35.56696,129.35785
35.56473,129.35452
35.55535,129.35465
35.57856,129.38218
35.56476,129.35861
35.55383,129.35806
35.55395,129.35842
35.58377,129.37118
35.57837,129.37404
35.58211,129.3696
35.56299,129.35506
35.56367,129.35512
35.56258,129.35496
35.56384,129.35506
35.58493,129.37154
35.62456,129.36007
35.65261,129.36012
35.55502,129.35853
35.58588,129.3714
35.54129,129.39176
35.61605,129.42463
35.61537,129.42528
35.61569,129.42481
35.61501,129.42516
35.61477,129.42552
35.61462,129.4256
35.61301,129.42643
35.61278,129.4272
35.61432,129.4259
35.61174,129.42748
35.61182,129.42779
35.58573,129.36385
35.61128,129.42969
35.61118,129.43132
35.61109,129.4327
35.56055,129.37529
35.57895,129.36717
35.56017,129.37938
35.56082,129.37885
35.5599,129.37986
35.55977,129.38067
35.57771,129.38791
35.56168,129.37694
35.56038,129.38122
35.56139,129.37725
35.56121,129.37722
35.5639,129.35973
35.60974,129.42163
35.57734,129.38616
35.60857,129.42677
35.60734,129.42958
35.6076,129.42905
35.6059,129.43282
35.60578,129.43228
35.60611,129.4321
35.60579,129.4321
35.60516,129.43248
35.60114,129.41836
35.5553,129.35969
35.55837,129.35946
35.58523,129.36972
35.58331,129.36737
35.60009,129.43623
35.6002,129.43565
35.60013,129.43527
35.60075,129.4347
35.58816,129.42
35.59889,129.43417
35.59991,129.43312
35.59859,129.43263
35.54015,129.38911
35.54145,129.39093
35.54224,129.38956
35.54219,129.38966
35.5415,129.38985
35.54186,129.38888
35.54164,129.38893
35.54152,129.38852
35.54125,129.38863
35.54129,129.38889
35.54139,129.38837
35.54106,129.38871
35.5408,129.38864
35.5413,129.38826
35.54089,129.38802
35.54099,129.38762
35.54115,129.38811
35.54054,129.38732
35.54026,129.38723
35.61269,129.4565
35.60989,129.43569
35.61092,129.43431
35.60968,129.43262
35.60869,129.43602
35.60524,129.41231
35.60563,129.41296
35.609,129.43362
35.60583,129.41305
35.60631,129.41392
35.60654,129.41529
35.60621,129.41533
35.60908,129.41879
35.60813,129.41722
35.60967,129.41858
35.61194,129.41732
35.61067,129.41737
35.6092,129.41858
35.60854,129.41932
35.58898,129.36186
35.62859,129.35422
35.52872,129.39814
35.60057,129.42154
35.60166,129.42001
35.60214,129.42117
35.60101,129.42134
35.60251,129.42312
35.60247,129.42423
35.60326,129.42609
35.60325,129.42508
35.60313,129.42383
35.60327,129.42746
35.60368,129.42929
35.6032,129.42703
35.60536,129.42806
35.6048,129.42889
35.60413,129.42973
35.60498,129.42996
35.60473,129.43092
35.60414,129.43103
35.59752,129.43158
35.60569,129.42961
35.65379,129.4055
35.59668,129.43175
35.59778,129.4304
35.59724,129.43053
35.59716,129.43029
35.597,129.43054
35.59638,129.42982
35.59725,129.42968
35.59386,129.42988
35.59366,129.43036
35.59255,129.42709
35.59252,129.42836
35.59052,129.43078
35.59183,129.43116
35.59164,129.43086
35.592,129.43021
35.59809,129.43264
35.60113,129.41877
35.59241,129.43038
35.61392,129.44678
35.61321,129.45241
35.58441,129.36912
35.5621,129.36015
35.53711,129.38984
35.63068,129.35814
35.63147,129.34715
35.58204,129.36619
35.65752,129.33786
35.58238,129.36567
35.58218,129.36527
35.58212,129.36496
35.58185,129.36421
35.58157,129.36375
35.63006,129.35179
35.66026,129.33848
35.66005,129.33878
35.62559,129.35642
35.62747,129.3587
35.65084,129.37036
35.60969,129.36236
35.63008,129.31055
35.6313,129.31518
35.56028,129.36001
35.56029,129.35516
35.59181,129.37453
35.56544,129.35543
35.55175,129.35848
35.56056,129.35901
35.56053,129.35845
35.58926,129.36346
35.58185,129.36975
35.62938,129.35586
35.6249,129.35986
35.62682,129.35324
35.62674,129.35306
35.60855,129.43752
35.61304,129.45671
35.65066,129.34912
35.57856,129.35385
35.57905,129.35441
35.56653,129.35821
35.5671,129.35837
35.55584,129.35827
35.56745,129.35795
35.56713,129.35876
35.56648,129.35575
35.55347,129.35823
35.55703,129.35491
35.52769,129.39816
35.56751,129.35916
35.54339,129.38623
35.60428,129.42956
35.65813,129.33639
35.59547,129.32127
35.54332,129.38687
35.62849,129.35302
35.6325,129.35353
35.64289,129.32944
35.61704,129.35815
35.61288,129.44293
35.61382,129.42581
35.61615,129.42902
35.57694,129.44296
35.58473,129.441
35.57833,129.4377
35.59029,129.37126
35.58922,129.37073
35.58993,129.37099
35.5652,129.35522
35.58343,129.36622
35.58288,129.36551
35.5571,129.35366
35.56449,129.37352
35.5475,129.37608
35.56655,129.37277
35.64908,129.42026
35.55339,129.35888
35.56299,129.35563
35.55646,129.35308
35.55979,129.35877
35.63765,129.32601
35.61748,129.36007
35.63333,129.35151
35.63407,129.35152
35.63954,129.35483
35.64022,129.35495
35.6411,129.35602
35.62297,129.35757
35.628,129.35263
35.64728,129.34407
35.57815,129.3699
35.55679,129.35298
35.56154,129.35833
35.57735,129.37276
35.57778,129.37726
35.57759,129.37697
35.56911,129.35347
35.54245,129.38716
35.57741,129.37757
35.57823,129.37779
35.57831,129.37846
35.577,129.37797
35.57829,129.37695
35.56782,129.3577
35.57858,129.37577
35.57821,129.37384
35.5788,129.374
35.57324,129.36314
35.57338,129.36321
35.57322,129.36188
35.57364,129.36206
35.57281,129.3627
35.57317,129.36129
35.57354,129.36243
35.57366,129.36287
35.57351,129.3631
35.5787,129.37793
35.55609,129.36818
35.57918,129.37267
35.5719,129.36527
35.57218,129.36581
35.57252,129.36663
35.66627,129.40112
35.66707,129.40059
35.64001,129.43769
35.63989,129.43964
35.66572,129.40136
35.66553,129.4015
35.66403,129.40201
35.66547,129.40132
35.66418,129.40244
35.66405,129.40259
35.66344,129.40255
35.63737,129.43137
35.63878,129.43247
35.57373,129.3683
35.6389,129.4356
35.6387,129.43627
35.63866,129.43922
35.63881,129.43793
35.63584,129.44181
35.63403,129.44185
35.63449,129.44211
35.57377,129.4525
35.57429,129.45243
35.57461,129.45245
35.62458,129.43441
35.62444,129.43605
35.62505,129.43626
35.63236,129.44038
35.62471,129.44265
35.6255,129.44207
35.62191,129.44583
35.62422,129.44352
35.64977,129.34862
35.65731,129.3423
35.62863,129.33402
35.5968,129.32204
35.63274,129.31721
35.65428,129.33157
35.65384,129.33229
35.55943,129.36117
35.58965,129.3621
35.56424,129.36024
35.5619,129.35807
35.56695,129.3556
35.63888,129.35905
35.6469,129.34255
35.54243,129.38608
35.6295,129.33461
35.6458,129.32428
35.6468,129.32425
35.64501,129.322
35.64609,129.32291
35.58308,129.45655
35.59257,129.46274
35.57729,129.44673
35.60466,129.4316
35.55912,129.35927
35.55331,129.35782
35.60723,129.36243
35.56317,129.36008
35.56416,129.35598
35.60587,129.36282
35.52312,129.39974
35.63959,129.35721
35.64655,129.35887
35.64886,129.36007
35.61864,129.36357
35.62797,129.35192
35.62526,129.35996
35.61591,129.32862
35.63674,129.32951
35.63712,129.33955
35.6273,129.31353
35.65735,129.40102
35.61484,129.42683
35.6133,129.43097
35.64957,129.44556
35.60489,129.43075
35.58709,129.36902
35.57733,129.44472
35.56727,129.35491
35.55576,129.35561
35.61002,129.4435
35.60615,129.43871
35.56867,129.3599
35.55638,129.35955
35.58528,129.36554
35.58493,129.36951
35.58435,129.36966
35.58376,129.36966
35.58348,129.36837
35.58356,129.36917
35.58379,129.369
35.58325,129.36813
35.58296,129.36836
35.58342,129.36875
35.58247,129.36797
35.58257,129.36782
35.58121,129.36389
35.58255,129.36955
35.5822,129.36906
35.58195,129.36833
35.58187,129.3682
35.58139,129.36786
35.58125,129.36844
35.58093,129.36923
35.58155,129.36923
35.58193,129.36923
35.58229,129.3694
35.58142,129.3696
35.58104,129.3696
35.58075,129.3696
35.58091,129.36975
35.58117,129.36975
35.5816,129.36975
35.58223,129.36981
35.58266,129.3699
35.58453,129.37158
35.58418,129.37159
35.58421,129.37091
35.58421,129.37131
35.58453,129.37118
35.58454,129.37065
35.58493,129.37065
35.58493,129.37103
35.58532,129.37065
35.58532,129.371
35.58604,129.37138
35.58642,129.37139
35.58642,129.37114
35.58682,129.37144
35.58765,129.3726
35.58743,129.37153
35.58817,129.37138
35.58759,129.37154
35.58759,129.37091
35.58743,129.37032
35.5876,129.37065
35.58743,129.37128
35.58704,129.37066
35.58682,129.37092
35.58642,129.37065
35.62567,129.35242
35.62923,129.35855
35.63867,129.3538
35.63898,129.33115
35.58483,129.37254
35.58754,129.36957
35.5876,129.36865
35.58747,129.3693
35.58789,129.36907
35.57704,129.36216
35.57703,129.36246
35.58562,129.36367
35.57586,129.36286
35.57573,129.36348
35.57604,129.36385
35.57671,129.36453
35.57616,129.36472
35.55672,129.35397
35.5593,129.35578
35.55582,129.35309
35.57736,129.36747
35.58307,129.36765
35.5826,129.36624
35.58355,129.36694
35.58301,129.36702
35.58246,129.36673
35.58263,129.36704
35.58232,129.36702
35.58193,129.36718
35.5817,129.36712
35.58165,129.3663
35.5816,129.36673
35.58161,129.36688
35.58172,129.36549
35.58113,129.36531
35.58145,129.36559
35.58174,129.36478
35.58347,129.37089
35.58334,129.37078
35.58193,129.36573
35.58196,129.36597
35.58342,129.37042
35.58356,129.3705
35.58385,129.37094
35.58387,129.37062
35.53637,129.38972
35.53638,129.38956
35.53648,129.38988
35.53574,129.38969
35.53606,129.39026
35.53647,129.38929
35.53682,129.38933
35.53661,129.38913
35.53702,129.38935
35.53704,129.38945
35.53708,129.38922
35.53702,129.38873
35.53716,129.38892
35.52668,129.39857
35.53579,129.38961
35.52995,129.39569
35.54187,129.39286
35.58604,129.37065
35.54463,129.39593
35.58588,129.37065
35.58626,129.37089
35.58773,129.36849
35.58697,129.3686
35.58665,129.36867
35.58665,129.36913
35.58678,129.36944
35.58665,129.36944
35.58678,129.36913
35.58727,129.36944
35.64665,129.44595
35.58728,129.36915
35.64655,129.44531
35.64686,129.44589
35.64648,129.44489
35.6464,129.4444
35.64416,129.43985
35.64619,129.44386
35.64621,129.44306
35.58228,129.36773
35.64534,129.44163
35.64555,129.44183
35.57403,129.36412
35.57393,129.36425
35.57432,129.36476
35.57374,129.36405
35.57351,129.36437
35.57451,129.36565
35.57425,129.36518
35.57454,129.36629
35.57489,129.36745
35.57541,129.36923
35.57615,129.37223
35.5773,129.36855
35.58131,129.36923
35.578,129.36983
35.65403,129.4052
35.57828,129.36982
35.65368,129.40612
35.65157,129.40895
35.6523,129.40783
35.65204,129.40866
35.65099,129.41135
35.53412,129.39169
35.53465,129.39123
35.5344,129.39174
35.53565,129.391
35.53546,129.39102
35.53558,129.39025
35.53598,129.3909
35.5359,129.39038
35.53574,129.39226
35.53519,129.39092
35.53593,129.39165
35.53087,129.39339
35.53637,129.39219
35.53663,129.39224
35.53691,129.39211
35.53719,129.39218
35.53752,129.39142
35.53703,129.39143
35.5372,129.39164
35.53691,129.39115
35.5428,129.39418
35.54544,129.39586
35.53417,129.39231
35.53537,129.39141
35.52973,129.39825
35.52745,129.39866
35.52685,129.39911
35.65056,129.44921
35.64844,129.44813
35.65002,129.44875
35.64933,129.44824
35.64789,129.44781
35.64981,129.44855
35.64743,129.44694
35.6469,129.44653
35.64704,129.44671
35.63514,129.35262
35.63455,129.35254
35.53569,129.39123
35.65847,129.33648
35.53714,129.39062
35.58139,129.45142
35.64463,129.44054
35.64359,129.43989
35.64333,129.43963
35.64299,129.44082
35.64416,129.44098
35.64185,129.44084
35.6403,129.44096
35.64005,129.44097
35.64001,129.44089
35.64617,129.4219
35.64297,129.43975
35.61514,129.4432
35.66658,129.39049
35.64264,129.43978
35.6676,129.39097
35.66457,129.40139
35.64141,129.4409
35.66779,129.39481
35.65061,129.41476
35.66685,129.39058
35.65129,129.41495
35.65225,129.41747
35.65238,129.41757
35.65215,129.41861
35.64916,129.42082
35.64949,129.42077
35.65064,129.41975
35.64921,129.4203
35.64944,129.41979
35.64914,129.41958
35.64949,129.41901
35.65239,129.41926
35.65151,129.42007
35.65095,129.42058
35.65074,129.42064
35.64821,129.4224
35.64832,129.42217
35.65059,129.41255
35.64839,129.423
35.64815,129.42263
35.64613,129.42011
35.64638,129.42056
35.64663,129.4209
35.53616,129.39185
35.53643,129.39186
35.53622,129.39137
35.53729,129.39108
35.53645,129.39107
35.53675,129.38975
35.53615,129.39126
35.53728,129.38966
35.53681,129.39037
35.53668,129.39063
35.53677,129.38999
35.62787,129.35919
35.61785,129.36353
35.62031,129.35731
35.62423,129.35371
35.62652,129.36207
35.6383,129.36576
35.54107,129.38827
35.53662,129.39189
35.66893,129.34091
35.6017,129.44862
35.63196,129.34767
35.6324,129.35124
35.65341,129.35507
35.66515,129.33856
35.62363,129.35749
35.66231,129.33287
35.63267,129.35239
35.62736,129.35285
35.6569,129.33633
35.66339,129.34364
35.64817,129.34877
35.64242,129.32846
35.57419,129.36299
35.57796,129.43224
35.59219,129.42914
35.58155,129.3681
35.58817,129.37163
35.54662,129.38443
35.54327,129.38749
35.6553,129.40335
35.66117,129.39071
35.60354,129.36784
35.57994,129.36908
35.5573,129.38041
35.62067,129.44642
35.60833,129.42769
35.6403,129.36373
35.63617,129.33332
35.63101,129.34843
35.62328,129.35594
35.61973,129.36321
35.62464,129.35173
35.59029,129.37046
35.59465,129.35997
35.6043,129.36745
35.64813,129.42408
35.64755,129.42679
35.64592,129.4297
35.64313,129.43109
35.6382,129.33185
35.64186,129.33259
35.64731,129.32419
35.64197,129.33319
35.64759,129.32349
35.65114,129.31765
35.64823,129.32296
35.58042,129.43478
35.57568,129.45231
35.60586,129.4596
35.57792,129.4329
35.64708,129.42194
35.60574,129.45876
35.615,129.44716
35.59915,129.31874
35.647,129.34017
35.62692,129.34582
35.62688,129.31156
35.61909,129.33775
35.62614,129.31092
35.55633,129.35101
35.56013,129.37575
35.58865,129.36243
35.52869,129.39692
35.57787,129.43861
35.64965,129.41804
35.59635,129.34506
35.63809,129.34679
35.62699,129.3581
35.5351,129.39066
35.63028,129.3516
35.5767,129.45276
35.56587,129.3715
35.66464,129.33851
35.63324,129.31361
35.64916,129.31612
35.58935,129.42343
35.61832,129.44943
35.55651,129.35249
35.55568,129.35258
35.62441,129.35765
35.56033,129.39063
35.63348,129.35107
35.6076,129.35591
35.62675,129.35565
35.62688,129.35282
35.61783,129.36315
35.63389,129.35065
35.63411,129.35101
35.63396,129.35079
35.66703,129.34091
35.62808,129.35427
35.6271,129.35327
35.63862,129.36457
35.65818,129.33716
35.59033,129.42976
35.57998,129.44719
35.64717,129.42165
35.58656,129.36441
35.55589,129.35205
35.55527,129.3537
35.64256,129.44072
35.64855,129.42245
35.64137,129.43048
35.6478,129.42165
35.66253,129.40755
35.66514,129.40171
35.64859,129.32206
35.62893,129.35735
35.62984,129.35844
35.62949,129.35837
35.62995,129.35214
35.54719,129.38451
35.62794,129.35518
35.62859,129.35664
35.6275,129.35356
35.63075,129.35293
35.63862,129.35386
35.62308,129.35474
35.6282,129.3582
35.62819,129.36222
35.62768,129.35159
35.58259,129.36753
35.59296,129.42417
35.6165,129.3631
35.62665,129.33165
35.62266,129.35732
35.61138,129.36993
35.63566,129.31234
35.61174,129.3684
35.61175,129.36859
35.59496,129.32112
35.58918,129.37004
35.61632,129.44899
35.55971,129.35541
35.64767,129.32994
35.61961,129.43513
35.52351,129.40083
35.65093,129.3183
35.62725,129.35351
35.65259,129.31556
35.6628,129.3315
35.66277,129.33082
35.62998,129.35165
35.62347,129.36002
35.63038,129.3575
35.63975,129.32384
35.62472,129.35931
35.62586,129.35318
35.62793,129.36273
35.62805,129.36144
35.62774,129.36462
35.64096,129.35683
35.6173,129.33287
35.64151,129.35623
35.63059,129.36722
35.63055,129.36518
35.62829,129.36256
35.6289,129.3638
35.62169,129.36954
35.62735,129.36257
35.6492,129.36683
35.57586,129.45167
35.57586,129.45259
